Shipment_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status,Delay_Days,,,,,,,,,
20817,5514,4/5/2024,4/17/2024,Delhivery,In Transit,7,,,,,,,,,
20818,18958,11/26/2025,12/5/2025,BlueDart,Delayed,0,,,,,,,,,
20819,34937,3/15/2025,3/25/2025,BlueDart,Delivered,4,,,,,,,,,
20820,24187,2/3/2025,2/9/2025,DHL,In Transit,0,,,,,,,,,
20821,14221,9/23/2024,10/4/2024,FedEx,Delayed,2,,,,,,,,,
20822,28673,12/11/2024,12/21/2024,Delhivery,In Transit,7,,,,,,,,,
20823,1282,11/10/2024,11/22/2024,Delhivery,Delayed,7,,,,,,,,,
20824,35246,5/28/2025,6/14/2025,Delhivery,Delayed,7,,,,,,,,,
20825,48566,2/13/2024,2/25/2024,DHL,Delayed,7,,,,,,,,,
20826,15469,8/30/2025,9/9/2025,DHL,Delayed,7,,,,,,,,,
20827,19821,11/27/2024,12/7/2024,BlueDart,Delivered,0,,,,,,,,,
20828,28999,9/21/2024,9/30/2024,DHL,Delivered,6,,,,,,,,,
20829,41944,3/3/2024,3/12/2024,DHL,Delivered,4,,,,,,,,,
20830,26030,11/20/2024,11/23/2024,DHL,In Transit,0,,,,,,,,,
20831,25894,11/5/2024,11/9/2024,Delhivery,Delivered,0,,,,,,,,,
20832,28989,4/24/2024,5/7/2024,FedEx,Delayed,4,,,,,,,,,
20833,26954,4/5/2024,4/12/2024,Delhivery,Delayed,0,,,,,,,,,
20834,22081,11/3/2024,11/11/2024,Delhivery,In Transit,0,,,,,,,,,
20835,40109,7/21/2024,7/26/2024,FedEx,Delivered,0,,,,,,,,,
20836,28043,1/14/2025,1/17/2025,Delhivery,Delayed,1,,,,,,,,,
20837,26798,3/20/2024,3/31/2024,DHL,In Transit,3,,,,,,,,,
20838,6444,4/21/2024,4/30/2024,FedEx,Delivered,6,,,,,,,,,
20839,25548,6/16/2024,6/26/2024,BlueDart,Delayed,6,,,,,,,,,
20840,42990,7/31/2024,8/16/2024,Delhivery,Delayed,6,,,,,,,,,
20841,40888,3/20/2024,3/24/2024,Delhivery,Delayed,0,,,,,,,,,
20842,35441,6/8/2024,6/15/2024,Delhivery,In Transit,6,,,,,,,,,
20843,34157,10/18/2025,10/28/2025,Delhivery,Delayed,1,,,,,,,,,
20844,15745,2/10/2024,2/15/2024,Delhivery,Delivered,1,,,,,,,,,
20845,31258,1/26/2025,2/7/2025,BlueDart,Delayed,7,,,,,,,,,
20846,21442,1/19/2025,2/1/2025,Delhivery,Delivered,4,,,,,,,,,
20847,13846,2/16/2025,3/1/2025,DHL,Delayed,5,,,,,,,,,
20848,2395,12/16/2025,12/22/2025,BlueDart,In Transit,-1,,,,,,,,,
20849,46050,5/5/2024,5/11/2024,FedEx,Delivered,-1,,,,,,,,,
20850,8200,10/11/2024,10/22/2024,Delhivery,Delivered,5,,,,,,,,,
20851,26868,6/3/2024,6/12/2024,DHL,Delivered,0,,,,,,,,,
20852,17208,10/13/2025,10/23/2025,BlueDart,Delayed,7,,,,,,,,,
20853,14187,2/28/2025,3/9/2025,Delhivery,Delayed,3,,,,,,,,,
20854,1510,8/28/2024,9/12/2024,DHL,Delivered,7,,,,,,,,,
20855,5187,11/8/2024,11/19/2024,DHL,Delayed,2,,,,,,,,,
20856,41701,10/22/2024,10/25/2024,BlueDart,In Transit,2,,,,,,,,,
20857,27256,11/23/2025,11/30/2025,Delhivery,Delivered,2,,,,,,,,,
20858,17041,7/18/2024,7/27/2024,DHL,Delayed,5,,,,,,,,,
20859,4323,8/26/2024,9/7/2024,DHL,Delayed,5,,,,,,,,,
20860,48828,2/20/2025,3/7/2025,DHL,In Transit,7,,,,,,,,,
20861,16486,10/3/2025,10/13/2025,Delhivery,Delayed,7,,,,,,,,,
20862,29037,6/16/2024,6/24/2024,DHL,In Transit,4,,,,,,,,,
20863,3781,7/8/2025,7/9/2025,DHL,Delayed,0,,,,,,,,,
20864,7906,7/11/2024,7/19/2024,DHL,Delivered,4,,,,,,,,,
20865,19302,10/12/2025,10/18/2025,Delhivery,Delivered,5,,,,,,,,,
20866,28871,11/15/2025,11/22/2025,Delhivery,Delayed,-1,,,,,,,,,
20867,15651,1/12/2025,1/19/2025,Delhivery,Delayed,4,,,,,,,,,
20868,17457,6/14/2024,6/23/2024,Delhivery,In Transit,5,,,,,,,,,
20869,1369,8/12/2025,8/22/2025,Delhivery,Delivered,6,,,,,,,,,
20870,26970,6/1/2024,6/7/2024,Delhivery,Delayed,1,,,,,,,,,
20871,23349,11/10/2025,11/17/2025,BlueDart,Delivered,4,,,,,,,,,
20872,23986,4/13/2024,4/30/2024,FedEx,In Transit,7,,,,,,,,,
20873,15162,5/12/2025,5/27/2025,BlueDart,In Transit,7,,,,,,,,,
20874,23071,6/29/2024,7/8/2024,Delhivery,In Transit,4,,,,,,,,,
20875,29271,10/28/2024,11/7/2024,DHL,Delayed,-1,,,,,,,,,
20876,18925,2/5/2025,2/12/2025,FedEx,In Transit,-1,,,,,,,,,
20877,13622,12/6/2025,12/19/2025,BlueDart,Delayed,7,,,,,,,,,
20878,45888,3/19/2024,3/28/2024,DHL,Delayed,2,,,,,,,,,
20879,41947,10/22/2024,10/31/2024,Delhivery,Delivered,-1,,,,,,,,,
20880,37619,8/5/2025,8/12/2025,DHL,In Transit,5,,,,,,,,,
20881,23616,11/28/2024,12/8/2024,Delhivery,Delivered,1,,,,,,,,,
20882,48466,2/11/2024,2/26/2024,DHL,In Transit,7,,,,,,,,,
20883,19400,7/1/2025,7/12/2025,FedEx,Delayed,1,,,,,,,,,
20884,49332,9/24/2025,10/6/2025,Delhivery,In Transit,3,,,,,,,,,
20885,35817,5/15/2025,5/25/2025,FedEx,In Transit,2,,,,,,,,,
20886,27741,1/23/2025,2/8/2025,FedEx,In Transit,6,,,,,,,,,
20887,44382,6/14/2024,6/15/2024,Delhivery,Delayed,-1,,,,,,,,,
20888,49760,1/31/2024,2/6/2024,DHL,Delivered,5,,,,,,,,,
20889,28776,1/20/2025,1/28/2025,DHL,In Transit,1,,,,,,,,,
20890,33456,3/13/2025,3/22/2025,Delhivery,Delivered,5,,,,,,,,,
20891,47799,4/13/2025,4/19/2025,DHL,In Transit,5,,,,,,,,,
20892,36808,7/4/2024,7/12/2024,BlueDart,In Transit,2,,,,,,,,,
20893,29611,2/10/2025,2/22/2025,FedEx,Delivered,3,,,,,,,,,
20894,38400,5/24/2024,6/2/2024,BlueDart,In Transit,0,,,,,,,,,
20895,32391,8/18/2025,8/23/2025,DHL,Delivered,3,,,,,,,,,
20896,39812,1/18/2025,1/29/2025,DHL,Delivered,2,,,,,,,,,
20897,3912,5/12/2025,5/22/2025,FedEx,Delayed,3,,,,,,,,,
20898,3471,11/19/2025,11/25/2025,BlueDart,Delivered,-1,,,,,,,,,
20899,13207,8/15/2025,8/26/2025,BlueDart,In Transit,3,,,,,,,,,
20900,3248,6/7/2025,6/8/2025,DHL,Delayed,0,,,,,,,,,
20901,12196,9/7/2024,9/19/2024,BlueDart,In Transit,4,,,,,,,,,
20902,37744,5/22/2024,6/1/2024,BlueDart,In Transit,3,,,,,,,,,
20903,42246,6/21/2024,7/5/2024,BlueDart,Delayed,4,,,,,,,,,
20904,46447,4/30/2024,5/1/2024,Delhivery,Delivered,-1,,,,,,,,,
20905,12312,6/20/2025,6/27/2025,Delhivery,Delayed,5,,,,,,,,,
20906,35778,7/16/2025,7/25/2025,Delhivery,In Transit,3,,,,,,,,,
20907,39588,1/26/2024,2/5/2024,Delhivery,Delayed,5,,,,,,,,,
20908,27803,6/21/2025,6/28/2025,FedEx,In Transit,4,,,,,,,,,
20909,7752,7/10/2024,7/25/2024,FedEx,Delayed,6,,,,,,,,,
20910,42068,6/1/2025,6/7/2025,Delhivery,Delayed,2,,,,,,,,,
20911,32085,11/16/2024,11/23/2024,Delhivery,In Transit,6,,,,,,,,,
20912,48385,12/25/2024,1/1/2025,Delhivery,Delivered,2,,,,,,,,,
20913,46493,1/17/2024,1/26/2024,Delhivery,In Transit,0,,,,,,,,,
20914,40482,8/7/2025,8/19/2025,FedEx,Delayed,3,,,,,,,,,
20915,16616,7/6/2025,7/17/2025,DHL,Delayed,7,,,,,,,,,
20916,10082,4/24/2025,5/2/2025,DHL,In Transit,7,,,,,,,,,
20917,7703,1/11/2024,1/18/2024,FedEx,In Transit,2,,,,,,,,,
20918,36927,2/4/2024,2/8/2024,BlueDart,Delayed,3,,,,,,,,,
20919,23001,1/8/2025,1/20/2025,Delhivery,Delayed,4,,,,,,,,,
20920,27698,7/6/2025,7/22/2025,FedEx,Delivered,6,,,,,,,,,
20921,34341,3/12/2024,3/27/2024,BlueDart,Delivered,7,,,,,,,,,
20922,22133,9/20/2025,9/29/2025,DHL,Delayed,3,,,,,,,,,
20923,7539,12/10/2024,12/20/2024,DHL,In Transit,6,,,,,,,,,
20924,49727,1/9/2025,1/15/2025,BlueDart,In Transit,1,,,,,,,,,
20925,26584,11/5/2024,11/12/2024,Delhivery,Delayed,5,,,,,,,,,
20926,2505,11/27/2025,12/1/2025,DHL,Delivered,3,,,,,,,,,
20927,36086,2/17/2025,2/27/2025,FedEx,Delivered,0,,,,,,,,,
20928,7963,4/6/2024,4/20/2024,DHL,Delayed,4,,,,,,,,,
20929,3776,1/21/2024,1/30/2024,FedEx,Delivered,4,,,,,,,,,
20930,37650,9/29/2025,10/8/2025,Delhivery,In Transit,6,,,,,,,,,
20931,9203,5/20/2025,5/25/2025,FedEx,In Transit,1,,,,,,,,,
20932,5712,8/11/2024,8/22/2024,Delhivery,In Transit,7,,,,,,,,,
20933,36336,3/20/2024,3/26/2024,DHL,Delivered,2,,,,,,,,,
20934,14896,5/1/2025,5/12/2025,Delhivery,Delayed,6,,,,,,,,,
20935,108,1/16/2024,1/24/2024,DHL,Delivered,2,,,,,,,,,
20936,47617,12/29/2024,1/14/2025,FedEx,In Transit,6,,,,,,,,,
20937,19401,11/5/2025,11/11/2025,DHL,Delivered,3,,,,,,,,,
20938,266,8/16/2024,8/30/2024,FedEx,In Transit,7,,,,,,,,,
20939,30654,5/19/2024,6/3/2024,BlueDart,In Transit,5,,,,,,,,,
20940,33490,1/1/2025,1/16/2025,DHL,Delivered,6,,,,,,,,,
20941,35006,1/19/2024,1/27/2024,BlueDart,In Transit,3,,,,,,,,,
20942,41415,9/30/2024,10/9/2024,Delhivery,Delivered,-1,,,,,,,,,
20943,10226,6/9/2024,6/20/2024,DHL,In Transit,5,,,,,,,,,
20944,29423,11/24/2025,12/6/2025,BlueDart,In Transit,5,,,,,,,,,
20945,26808,9/6/2025,9/12/2025,Delhivery,Delayed,1,,,,,,,,,
20946,20574,2/17/2024,2/23/2024,FedEx,In Transit,0,,,,,,,,,
20947,36606,8/15/2024,8/26/2024,Delhivery,Delivered,5,,,,,,,,,
20948,7735,11/2/2025,11/8/2025,Delhivery,Delayed,4,,,,,,,,,
20949,38329,7/31/2025,8/12/2025,Delhivery,Delivered,7,,,,,,,,,
20950,23943,8/24/2024,9/3/2024,DHL,In Transit,1,,,,,,,,,
20951,9931,7/2/2025,7/14/2025,BlueDart,In Transit,5,,,,,,,,,
20952,46039,4/13/2025,4/27/2025,FedEx,Delivered,6,,,,,,,,,
20953,31565,10/24/2024,11/1/2024,FedEx,Delivered,7,,,,,,,,,
20954,32000,3/29/2025,4/6/2025,DHL,Delayed,7,,,,,,,,,
20955,49226,7/11/2025,7/22/2025,BlueDart,In Transit,1,,,,,,,,,
20956,34947,5/12/2025,5/23/2025,BlueDart,Delayed,1,,,,,,,,,
20957,11252,9/3/2025,9/13/2025,Delhivery,In Transit,1,,,,,,,,,
20958,18473,7/22/2024,7/31/2024,Delhivery,Delivered,-1,,,,,,,,,
20959,28815,9/4/2024,9/9/2024,BlueDart,Delivered,0,,,,,,,,,
20960,36971,4/9/2024,4/24/2024,BlueDart,Delayed,5,,,,,,,,,
20961,16816,9/28/2024,10/7/2024,BlueDart,Delayed,3,,,,,,,,,
20962,2251,8/10/2025,8/23/2025,Delhivery,In Transit,7,,,,,,,,,
20963,45678,1/2/2025,1/4/2025,DHL,Delivered,-1,,,,,,,,,
20964,21219,9/1/2025,9/9/2025,DHL,In Transit,6,,,,,,,,,
20965,37070,4/5/2025,4/8/2025,FedEx,Delayed,2,,,,,,,,,
20966,46241,6/21/2025,7/7/2025,Delhivery,Delivered,6,,,,,,,,,
20967,18034,5/24/2024,6/3/2024,FedEx,In Transit,2,,,,,,,,,
20968,40774,4/6/2024,4/7/2024,FedEx,Delivered,-1,,,,,,,,,
20969,885,12/25/2025,1/1/2026,BlueDart,Delayed,4,,,,,,,,,
20970,14158,5/23/2024,6/6/2024,FedEx,In Transit,6,,,,,,,,,
20971,47711,4/4/2025,4/9/2025,Delhivery,Delayed,3,,,,,,,,,
20972,19180,2/19/2025,3/2/2025,FedEx,In Transit,6,,,,,,,,,
20973,22960,8/11/2025,8/12/2025,Delhivery,In Transit,-1,,,,,,,,,
20974,6440,4/7/2025,4/9/2025,BlueDart,Delayed,0,,,,,,,,,
20975,48280,9/19/2024,9/29/2024,Delhivery,In Transit,4,,,,,,,,,
20976,1527,7/26/2024,8/7/2024,FedEx,Delivered,2,,,,,,,,,
20977,2140,12/18/2025,12/29/2025,FedEx,Delivered,6,,,,,,,,,
20978,47900,10/11/2024,10/14/2024,BlueDart,In Transit,2,,,,,,,,,
20979,34630,11/1/2025,11/17/2025,DHL,In Transit,6,,,,,,,,,
20980,18519,8/26/2025,8/31/2025,BlueDart,In Transit,4,,,,,,,,,
20981,27116,5/6/2025,5/13/2025,Delhivery,In Transit,3,,,,,,,,,
20982,1986,8/24/2025,8/30/2025,BlueDart,Delivered,-1,,,,,,,,,
20983,42695,5/24/2024,6/4/2024,Delhivery,Delayed,1,,,,,,,,,
20984,17937,2/2/2025,2/12/2025,Delhivery,Delayed,7,,,,,,,,,
20985,31629,12/16/2024,1/1/2025,BlueDart,Delivered,7,,,,,,,,,
20986,4544,6/17/2025,6/26/2025,BlueDart,In Transit,0,,,,,,,,,
20987,44906,4/29/2024,5/6/2024,DHL,Delivered,-1,,,,,,,,,
20988,20673,8/7/2025,8/18/2025,FedEx,Delivered,3,,,,,,,,,
20989,10405,10/25/2024,11/3/2024,Delhivery,Delivered,5,,,,,,,,,
20990,11188,5/1/2025,5/16/2025,BlueDart,Delayed,7,,,,,,,,,
20991,29833,12/10/2024,12/21/2024,DHL,Delayed,5,,,,,,,,,
20992,10320,12/20/2024,12/30/2024,BlueDart,In Transit,0,,,,,,,,,
20993,42978,8/17/2025,8/25/2025,FedEx,Delivered,1,,,,,,,,,
20994,47822,2/7/2025,2/22/2025,Delhivery,Delivered,5,,,,,,,,,
20995,18380,1/12/2024,1/26/2024,FedEx,Delayed,5,,,,,,,,,
20996,2883,2/25/2025,3/5/2025,Delhivery,Delivered,7,,,,,,,,,
20997,18131,12/2/2025,12/14/2025,DHL,Delayed,4,,,,,,,,,
20998,39370,12/22/2025,1/7/2026,Delhivery,Delayed,7,,,,,,,,,
20999,42780,3/29/2025,4/10/2025,Delhivery,Delayed,7,,,,,,,,,
21000,27283,11/6/2025,11/16/2025,DHL,Delayed,2,,,,,,,,,
21001,15023,5/19/2024,5/31/2024,FedEx,In Transit,4,,,,,,,,,
21002,5522,1/5/2025,1/19/2025,BlueDart,In Transit,7,,,,,,,,,
21003,5072,1/21/2025,1/31/2025,Delhivery,In Transit,5,,,,,,,,,
21004,8766,1/28/2025,2/7/2025,Delhivery,Delayed,5,,,,,,,,,
21005,5669,3/9/2024,3/19/2024,BlueDart,Delivered,1,,,,,,,,,
21006,8124,12/29/2024,1/4/2025,Delhivery,Delayed,0,,,,,,,,,
21007,36646,10/27/2024,11/11/2024,DHL,Delivered,7,,,,,,,,,
21008,42308,12/20/2024,1/2/2025,DHL,Delayed,7,,,,,,,,,
21009,47513,9/21/2025,9/25/2025,DHL,Delayed,2,,,,,,,,,
21010,16534,2/24/2024,3/7/2024,Delhivery,Delivered,4,,,,,,,,,
21011,1872,9/9/2025,9/22/2025,BlueDart,In Transit,4,,,,,,,,,
21012,13240,9/22/2025,9/26/2025,DHL,Delayed,3,,,,,,,,,
21013,11948,3/19/2025,3/23/2025,Delhivery,Delayed,2,,,,,,,,,
21014,13030,5/9/2024,5/22/2024,BlueDart,Delivered,4,,,,,,,,,
21015,46687,5/24/2025,5/30/2025,FedEx,Delivered,4,,,,,,,,,
21016,16922,9/13/2024,9/24/2024,FedEx,Delivered,2,,,,,,,,,
21017,46561,3/4/2024,3/17/2024,Delhivery,Delayed,5,,,,,,,,,
21018,28415,2/28/2025,3/11/2025,BlueDart,In Transit,6,,,,,,,,,
21019,48114,7/15/2025,7/23/2025,Delhivery,Delayed,5,,,,,,,,,
21020,43537,5/19/2024,5/23/2024,BlueDart,Delivered,2,,,,,,,,,
21021,45885,6/28/2024,7/6/2024,BlueDart,Delivered,5,,,,,,,,,
21022,34281,2/19/2025,2/21/2025,FedEx,Delivered,0,,,,,,,,,
21023,44013,3/9/2024,3/19/2024,FedEx,In Transit,3,,,,,,,,,
21024,6600,9/16/2025,9/30/2025,FedEx,Delayed,7,,,,,,,,,
21025,8152,1/9/2024,1/12/2024,BlueDart,Delivered,2,,,,,,,,,
21026,2174,2/10/2025,2/25/2025,BlueDart,Delivered,7,,,,,,,,,
21027,33204,4/8/2024,4/18/2024,DHL,Delayed,2,,,,,,,,,
21028,45784,12/8/2025,12/15/2025,BlueDart,Delivered,3,,,,,,,,,
21029,1641,2/11/2024,2/22/2024,BlueDart,Delayed,6,,,,,,,,,
21030,36703,8/3/2024,8/6/2024,Delhivery,Delivered,1,,,,,,,,,
21031,4088,5/6/2024,5/20/2024,BlueDart,In Transit,5,,,,,,,,,
21032,42013,2/28/2025,3/7/2025,DHL,Delivered,2,,,,,,,,,
21033,462,8/19/2025,8/29/2025,FedEx,Delayed,6,,,,,,,,,
21034,34977,6/28/2025,7/10/2025,DHL,Delivered,5,,,,,,,,,
21035,26474,3/13/2025,3/15/2025,Delhivery,Delivered,0,,,,,,,,,
21036,8237,8/26/2025,9/1/2025,BlueDart,Delayed,2,,,,,,,,,
21037,44898,9/17/2025,9/30/2025,BlueDart,In Transit,6,,,,,,,,,
21038,14738,9/2/2025,9/12/2025,BlueDart,Delayed,6,,,,,,,,,
21039,23940,6/25/2025,6/30/2025,Delhivery,Delivered,-1,,,,,,,,,
21040,16931,5/18/2024,5/24/2024,DHL,Delivered,4,,,,,,,,,
21041,49117,2/23/2024,3/1/2024,BlueDart,Delivered,4,,,,,,,,,
21042,5590,12/17/2025,12/19/2025,FedEx,Delayed,1,,,,,,,,,
21043,47238,10/21/2025,10/27/2025,BlueDart,Delivered,2,,,,,,,,,
21044,6558,5/19/2024,5/23/2024,Delhivery,In Transit,0,,,,,,,,,
21045,44603,4/24/2025,5/5/2025,DHL,In Transit,5,,,,,,,,,
21046,39917,8/17/2024,8/30/2024,DHL,Delivered,4,,,,,,,,,
21047,42276,12/3/2024,12/14/2024,FedEx,Delayed,1,,,,,,,,,
21048,47141,2/21/2024,2/26/2024,FedEx,Delayed,4,,,,,,,,,
21049,32117,11/6/2024,11/14/2024,BlueDart,Delayed,7,,,,,,,,,
21050,11695,9/3/2024,9/17/2024,BlueDart,Delayed,6,,,,,,,,,
21051,36195,11/23/2025,12/7/2025,Delhivery,Delivered,5,,,,,,,,,
21052,30509,1/23/2024,2/9/2024,BlueDart,In Transit,7,,,,,,,,,
21053,26183,1/4/2024,1/7/2024,BlueDart,Delivered,1,,,,,,,,,
21054,8112,11/19/2025,11/26/2025,FedEx,In Transit,4,,,,,,,,,
21055,29254,11/4/2025,11/12/2025,BlueDart,Delivered,6,,,,,,,,,
21056,46105,7/3/2025,7/13/2025,Delhivery,In Transit,4,,,,,,,,,
21057,22161,1/21/2024,1/25/2024,DHL,Delivered,-1,,,,,,,,,
21058,44147,11/18/2025,11/27/2025,DHL,Delivered,-1,,,,,,,,,
21059,26544,11/24/2025,12/6/2025,BlueDart,Delivered,7,,,,,,,,,
21060,30929,12/28/2025,1/4/2026,FedEx,Delayed,-1,,,,,,,,,
21061,30082,7/11/2024,7/21/2024,Delhivery,In Transit,5,,,,,,,,,
21062,34684,6/4/2024,6/15/2024,BlueDart,In Transit,2,,,,,,,,,
21063,32686,5/24/2024,5/31/2024,DHL,Delivered,4,,,,,,,,,
21064,19761,12/9/2024,12/14/2024,Delhivery,In Transit,4,,,,,,,,,
21065,21806,12/29/2025,12/31/2025,FedEx,Delayed,-1,,,,,,,,,
21066,36839,3/27/2024,4/2/2024,BlueDart,In Transit,3,,,,,,,,,
21067,34340,2/10/2024,2/20/2024,DHL,In Transit,6,,,,,,,,,
21068,9675,6/21/2024,6/30/2024,Delhivery,Delayed,2,,,,,,,,,
21069,38651,11/10/2024,11/19/2024,DHL,Delivered,2,,,,,,,,,
21070,1421,1/11/2025,1/25/2025,Delhivery,Delivered,6,,,,,,,,,
21071,42345,1/30/2025,2/6/2025,DHL,In Transit,4,,,,,,,,,
21072,1483,9/21/2024,9/29/2024,DHL,In Transit,3,,,,,,,,,
21073,38537,4/11/2025,4/20/2025,DHL,In Transit,-1,,,,,,,,,
21074,8018,1/18/2025,1/27/2025,FedEx,Delivered,4,,,,,,,,,
21075,42793,3/29/2024,4/12/2024,FedEx,Delayed,5,,,,,,,,,
21076,26498,4/23/2025,5/3/2025,FedEx,In Transit,7,,,,,,,,,
21077,25469,4/6/2024,4/8/2024,DHL,Delayed,-1,,,,,,,,,
21078,15634,9/13/2025,9/25/2025,DHL,Delivered,2,,,,,,,,,
21079,36479,4/9/2024,4/17/2024,BlueDart,In Transit,-1,,,,,,,,,
21080,4010,12/11/2025,12/22/2025,BlueDart,Delayed,5,,,,,,,,,
21081,2556,11/23/2025,12/6/2025,DHL,In Transit,3,,,,,,,,,
21082,39461,12/5/2025,12/18/2025,BlueDart,In Transit,5,,,,,,,,,
21083,48081,7/14/2025,7/22/2025,Delhivery,In Transit,1,,,,,,,,,
21084,43845,4/25/2025,5/2/2025,DHL,In Transit,6,,,,,,,,,
21085,4437,7/15/2025,7/28/2025,FedEx,Delivered,7,,,,,,,,,
21086,32619,4/19/2024,4/30/2024,Delhivery,Delayed,6,,,,,,,,,
21087,22677,4/16/2024,4/26/2024,FedEx,Delivered,2,,,,,,,,,
21088,11838,9/6/2024,9/14/2024,Delhivery,Delivered,5,,,,,,,,,
21089,46138,11/7/2024,11/17/2024,BlueDart,Delayed,2,,,,,,,,,
21090,42616,10/9/2024,10/15/2024,BlueDart,Delayed,0,,,,,,,,,
21091,3722,3/9/2024,3/21/2024,Delhivery,In Transit,2,,,,,,,,,
21092,27312,11/28/2025,12/13/2025,Delhivery,Delayed,5,,,,,,,,,
21093,10346,4/8/2025,4/12/2025,DHL,In Transit,0,,,,,,,,,
21094,21418,9/6/2025,9/14/2025,BlueDart,In Transit,-1,,,,,,,,,
21095,10760,10/16/2024,11/1/2024,FedEx,Delayed,7,,,,,,,,,
21096,12016,4/4/2024,4/10/2024,DHL,Delivered,0,,,,,,,,,
21097,16121,7/28/2025,8/1/2025,DHL,In Transit,3,,,,,,,,,
21098,3599,2/9/2024,2/20/2024,FedEx,Delivered,2,,,,,,,,,
21099,43439,10/15/2025,10/20/2025,BlueDart,Delayed,1,,,,,,,,,
21100,25928,5/10/2024,5/16/2024,FedEx,In Transit,2,,,,,,,,,
21101,38757,1/16/2024,1/31/2024,BlueDart,In Transit,6,,,,,,,,,
21102,49872,9/2/2025,9/12/2025,FedEx,Delivered,7,,,,,,,,,
21103,49248,7/16/2025,7/30/2025,DHL,Delayed,6,,,,,,,,,
21104,42142,8/19/2025,8/26/2025,DHL,In Transit,3,,,,,,,,,
21105,34827,9/4/2025,9/17/2025,DHL,Delivered,3,,,,,,,,,
21106,48376,10/24/2024,11/4/2024,Delhivery,Delivered,5,,,,,,,,,
21107,46553,9/22/2025,9/27/2025,Delhivery,In Transit,2,,,,,,,,,
21108,20059,12/2/2025,12/9/2025,Delhivery,Delayed,0,,,,,,,,,
21109,31385,12/17/2024,12/23/2024,BlueDart,Delayed,0,,,,,,,,,
21110,9459,9/14/2024,9/27/2024,DHL,In Transit,7,,,,,,,,,
21111,28686,6/12/2025,6/14/2025,BlueDart,Delayed,1,,,,,,,,,
21112,46177,1/31/2024,2/13/2024,Delhivery,Delayed,6,,,,,,,,,
21113,42427,3/19/2025,3/27/2025,BlueDart,In Transit,3,,,,,,,,,
21114,25580,12/1/2024,12/7/2024,FedEx,Delivered,0,,,,,,,,,
21115,45013,4/15/2025,4/23/2025,DHL,Delivered,-1,,,,,,,,,
21116,39815,5/7/2025,5/12/2025,BlueDart,Delayed,1,,,,,,,,,
21117,48017,2/3/2025,2/9/2025,DHL,Delayed,1,,,,,,,,,
21118,4282,10/7/2025,10/18/2025,Delhivery,In Transit,2,,,,,,,,,
21119,12749,7/25/2025,7/31/2025,Delhivery,Delivered,0,,,,,,,,,
21120,11323,4/21/2025,5/3/2025,FedEx,Delivered,6,,,,,,,,,
21121,12837,6/21/2025,6/30/2025,DHL,Delayed,7,,,,,,,,,
21122,20812,12/27/2024,12/31/2024,FedEx,Delayed,-1,,,,,,,,,
21123,31480,2/7/2024,2/17/2024,DHL,Delayed,-1,,,,,,,,,
21124,23079,11/27/2025,12/1/2025,FedEx,Delayed,1,,,,,,,,,
21125,4009,12/2/2024,12/5/2024,DHL,Delivered,0,,,,,,,,,
21126,22111,11/16/2025,11/19/2025,Delhivery,Delayed,-1,,,,,,,,,
21127,25206,4/23/2024,5/2/2024,BlueDart,Delayed,3,,,,,,,,,
21128,20374,3/25/2025,3/30/2025,FedEx,Delayed,0,,,,,,,,,
21129,39024,4/21/2025,5/8/2025,Delhivery,Delayed,7,,,,,,,,,
21130,13246,10/8/2024,10/13/2024,DHL,Delivered,2,,,,,,,,,
21131,11120,10/28/2024,11/6/2024,DHL,Delivered,6,,,,,,,,,
21132,16928,7/9/2024,7/16/2024,Delhivery,Delayed,5,,,,,,,,,
21133,16299,2/4/2024,2/14/2024,FedEx,Delivered,2,,,,,,,,,
21134,46403,8/18/2025,8/24/2025,DHL,Delayed,-1,,,,,,,,,
21135,24817,8/14/2024,8/21/2024,FedEx,Delayed,0,,,,,,,,,
21136,45135,6/12/2024,6/20/2024,FedEx,In Transit,7,,,,,,,,,
21137,35754,3/4/2024,3/9/2024,FedEx,In Transit,4,,,,,,,,,
21138,27704,7/25/2024,8/3/2024,BlueDart,In Transit,6,,,,,,,,,
21139,32015,6/6/2024,6/8/2024,FedEx,Delayed,0,,,,,,,,,
21140,47575,8/10/2025,8/22/2025,FedEx,Delayed,3,,,,,,,,,
21141,47462,4/8/2024,4/19/2024,Delhivery,In Transit,2,,,,,,,,,
21142,28021,12/13/2024,12/23/2024,FedEx,In Transit,3,,,,,,,,,
21143,18896,12/2/2025,12/12/2025,Delhivery,Delivered,0,,,,,,,,,
21144,12230,4/15/2024,4/26/2024,BlueDart,Delivered,4,,,,,,,,,
21145,32554,7/4/2024,7/13/2024,BlueDart,In Transit,-1,,,,,,,,,
21146,15623,7/31/2025,8/8/2025,FedEx,In Transit,2,,,,,,,,,
21147,46788,12/22/2025,12/27/2025,DHL,In Transit,-1,,,,,,,,,
21148,19708,11/15/2024,11/20/2024,DHL,Delayed,0,,,,,,,,,
21149,2695,6/12/2025,6/23/2025,FedEx,In Transit,5,,,,,,,,,
21150,15664,4/18/2024,4/30/2024,DHL,Delivered,2,,,,,,,,,
21151,23664,9/17/2025,9/18/2025,BlueDart,In Transit,0,,,,,,,,,
21152,42718,10/16/2024,10/24/2024,BlueDart,In Transit,3,,,,,,,,,
21153,37198,12/10/2024,12/21/2024,Delhivery,Delayed,4,,,,,,,,,
