Order_ID,Date,Product_ID,Region,Quantity,Sales_Amount,Customer_Type,Channel,,,,,,
39449,11/23/2025,160,West,92,41192.08,Online,Wholesale,,,,,,
39450,5/5/2024,710,West,45,21676.5,Distributor,E-Commerce,,,,,,
39451,10/2/2025,646,South,94,25633.8,Retail,Store,,,,,,
39452,4/27/2025,778,East,76,36020.2,Distributor,E-Commerce,,,,,,
39453,4/5/2025,800,South,96,45006.72,Retail,Wholesale,,,,,,
39454,11/13/2024,420,West,56,5824.56,Retail,E-Commerce,,,,,,
39455,5/17/2024,737,South,40,12959.2,Distributor,Store,,,,,,
39456,3/8/2025,544,North,81,30294.81,Distributor,E-Commerce,,,,,,
39457,6/25/2024,924,North,73,28402.84,Retail,E-Commerce,,,,,,
39458,10/13/2025,281,South,52,13831.48,Distributor,Wholesale,,,,,,
39459,11/25/2025,553,East,99,44075.79,Distributor,Wholesale,,,,,,
39460,12/30/2024,44,East,30,8760,Online,E-Commerce,,,,,,
39461,12/22/2025,120,East,61,19332.73,Online,Wholesale,,,,,,
39462,9/25/2024,689,West,24,3373.92,Online,Wholesale,,,,,,
39463,12/26/2024,536,East,19,4750.95,Retail,Store,,,,,,
39464,5/7/2025,414,East,20,3109.8,Retail,Store,,,,,,
39465,7/17/2025,119,South,68,30206.28,Distributor,E-Commerce,,,,,,
39466,8/12/2025,654,North,76,28528.12,Retail,E-Commerce,,,,,,
39467,3/11/2024,717,West,33,1794.54,Distributor,Store,,,,,,
39468,8/25/2024,692,West,72,18118.8,Online,Store,,,,,,
39469,5/31/2025,389,West,91,28996.24,Online,Store,,,,,,
39470,1/29/2025,343,East,31,8965.51,Distributor,Wholesale,,,,,,
39471,9/16/2024,460,North,13,5004.74,Retail,Wholesale,,,,,,
39472,11/29/2025,825,East,25,7732,Online,Wholesale,,,,,,
39473,7/15/2025,440,East,39,14838.33,Online,E-Commerce,,,,,,
39474,11/13/2024,925,South,14,2015.02,Retail,Wholesale,,,,,,
39475,9/28/2024,58,North,75,11089.5,Online,Store,,,,,,
39476,8/27/2025,244,East,92,28957,Distributor,E-Commerce,,,,,,
39477,12/17/2024,536,South,76,34405.96,Retail,E-Commerce,,,,,,
39478,2/15/2025,427,North,77,22855.91,Retail,E-Commerce,,,,,,
39479,11/14/2025,603,South,43,17599.04,Online,Store,,,,,,
39480,5/4/2025,74,East,10,4890.6,Online,Wholesale,,,,,,
39481,6/21/2025,116,South,5,456.65,Online,Wholesale,,,,,,
39482,7/6/2025,89,West,9,657.81,Online,Store,,,,,,
39483,12/20/2025,268,North,30,1773.9,Online,Store,,,,,,
39484,4/22/2024,398,East,63,6323.31,Distributor,Store,,,,,,
39485,12/10/2024,703,North,41,10307.4,Distributor,Store,,,,,,
39486,10/2/2024,82,West,37,16155.31,Distributor,E-Commerce,,,,,,
39487,5/16/2024,917,North,45,21382.2,Retail,Wholesale,,,,,,
39488,8/19/2025,569,North,75,8706.75,Distributor,Store,,,,,,
39489,3/14/2024,193,South,18,8031.6,Distributor,Store,,,,,,
39490,5/1/2025,219,North,68,30614.28,Online,E-Commerce,,,,,,
39491,7/8/2024,3,West,96,38358.72,Distributor,Wholesale,,,,,,
39492,7/16/2025,33,West,97,34350.61,Retail,Store,,,,,,
39493,6/15/2025,304,North,90,41776.2,Distributor,Store,,,,,,
39494,6/11/2025,970,West,5,870.8,Online,E-Commerce,,,,,,
39495,4/24/2024,780,South,65,9947.6,Online,E-Commerce,,,,,,
39496,9/20/2025,214,North,17,5037.44,Online,Store,,,,,,
39497,6/19/2025,61,East,72,22816.08,Retail,Store,,,,,,
39498,8/27/2024,394,South,28,10722.6,Distributor,Store,,,,,,
39499,9/25/2024,388,North,35,7841.4,Retail,Wholesale,,,,,,
39500,1/13/2025,663,West,7,1394.68,Retail,E-Commerce,,,,,,
39501,8/6/2025,506,North,69,16904.31,Retail,Wholesale,,,,,,
39502,3/1/2024,475,East,59,26609.59,Distributor,Wholesale,,,,,,
39503,7/8/2025,807,East,65,22427.6,Online,Wholesale,,,,,,
39504,12/18/2024,231,East,72,26298,Retail,E-Commerce,,,,,,
39505,6/20/2024,930,North,16,2530.88,Retail,E-Commerce,,,,,,
39506,8/22/2024,634,East,39,17325.36,Online,Wholesale,,,,,,
39507,5/19/2024,491,North,20,1406.4,Online,Store,,,,,,
39508,7/26/2025,768,North,93,9906.36,Retail,Wholesale,,,,,,
39509,12/9/2025,920,South,80,14644,Online,E-Commerce,,,,,,
39510,8/23/2025,757,East,73,26387.31,Distributor,Store,,,,,,
39511,3/31/2025,331,South,57,15350.67,Retail,E-Commerce,,,,,,
39512,7/8/2024,43,West,67,20667.49,Online,E-Commerce,,,,,,
39513,6/10/2024,869,North,49,8998.85,Retail,E-Commerce,,,,,,
39514,12/17/2024,534,North,93,19617.42,Distributor,E-Commerce,,,,,,
39515,7/23/2025,954,North,70,16450,Online,Wholesale,,,,,,
39516,5/14/2024,735,South,48,3223.68,Online,Wholesale,,,,,,
39517,8/27/2024,262,West,24,8596.8,Online,Store,,,,,,
39518,11/27/2024,369,West,90,41751.9,Online,E-Commerce,,,,,,
39519,7/22/2024,954,West,24,8434.32,Retail,Store,,,,,,
39520,3/7/2025,109,South,24,2017.44,Online,Wholesale,,,,,,
39521,10/22/2024,816,North,33,15600.75,Retail,Store,,,,,,
39522,1/6/2025,290,East,27,11153.16,Online,Store,,,,,,
39523,5/21/2024,885,West,84,17591.28,Online,E-Commerce,,,,,,
39524,12/6/2025,454,South,39,11066.25,Distributor,Store,,,,,,
39525,1/6/2025,985,South,25,8493.75,Online,E-Commerce,,,,,,
39526,11/18/2025,32,West,12,2681.28,Online,Store,,,,,,
39527,1/22/2024,949,South,55,19359.45,Online,E-Commerce,,,,,,
39528,3/5/2025,916,South,88,24185.92,Online,E-Commerce,,,,,,
39529,5/29/2024,150,North,52,18885.36,Retail,Wholesale,,,,,,
39530,12/10/2025,644,West,75,8631.75,Distributor,Wholesale,,,,,,
39531,9/7/2024,129,East,46,16674.08,Retail,Store,,,,,,
39532,3/26/2025,316,West,55,23177,Online,E-Commerce,,,,,,
39533,10/1/2025,753,East,27,11132.37,Online,Wholesale,,,,,,
39534,10/7/2025,838,West,86,36568.92,Retail,Store,,,,,,
39535,1/3/2025,119,East,29,8367.08,Distributor,E-Commerce,,,,,,
39536,6/30/2025,218,West,88,34078.88,Distributor,E-Commerce,,,,,,
39537,1/31/2025,990,South,40,18276,Online,E-Commerce,,,,,,
39538,2/16/2025,58,West,86,40889.56,Retail,E-Commerce,,,,,,
39539,3/26/2024,490,West,68,15472.04,Retail,Store,,,,,,
39540,3/18/2024,129,East,100,43857,Online,Store,,,,,,
39541,8/21/2025,807,North,80,10399.2,Online,Store,,,,,,
39542,6/9/2024,207,North,27,7261.11,Retail,E-Commerce,,,,,,
39543,8/29/2025,318,West,50,17542.5,Online,Store,,,,,,
39544,12/13/2024,965,South,49,15453.13,Online,Wholesale,,,,,,
39545,11/8/2024,901,North,97,27321.02,Online,Store,,,,,,
39546,1/23/2024,79,West,89,35226.2,Distributor,Store,,,,,,
39547,6/6/2025,543,East,64,13530.24,Retail,Store,,,,,,
39548,6/2/2025,421,South,85,9482.6,Distributor,Wholesale,,,,,,
39549,1/4/2024,821,East,53,22655.91,Distributor,Store,,,,,,
39550,1/6/2024,21,South,69,25513.44,Distributor,Store,,,,,,
39551,3/19/2025,112,North,94,35716.24,Online,E-Commerce,,,,,,
39552,5/17/2024,413,North,94,30505.82,Retail,Wholesale,,,,,,
39553,8/18/2025,388,South,27,10440.9,Online,E-Commerce,,,,,,
39554,3/15/2025,459,South,9,2638.26,Retail,Store,,,,,,
39555,11/1/2024,921,North,41,4626.03,Retail,E-Commerce,,,,,,
39556,2/11/2024,634,East,52,8861.84,Distributor,Store,,,,,,
39557,5/9/2025,139,North,97,26210.37,Retail,Store,,,,,,
39558,7/27/2025,783,East,25,12085,Retail,Store,,,,,,
39559,9/19/2025,786,North,66,27850.02,Retail,Wholesale,,,,,,
39560,2/7/2024,376,East,75,5840.25,Online,Wholesale,,,,,,
39561,11/5/2024,706,South,26,6567.34,Distributor,E-Commerce,,,,,,
39562,8/10/2024,819,North,12,4224.72,Online,Wholesale,,,,,,
39563,3/5/2025,204,South,26,2852.2,Distributor,Store,,,,,,
39564,4/4/2025,217,East,7,1849.19,Retail,Store,,,,,,
39565,6/15/2025,96,North,94,26199.68,Retail,E-Commerce,,,,,,
39566,11/30/2024,102,North,74,8718.68,Online,E-Commerce,,,,,,
39567,8/21/2024,61,East,61,22193.02,Retail,Store,,,,,,
39568,9/24/2024,773,North,67,11168.9,Distributor,E-Commerce,,,,,,
39569,12/28/2025,859,South,5,1032.6,Online,Wholesale,,,,,,
39570,6/29/2024,145,West,100,28058,Online,E-Commerce,,,,,,
39571,8/31/2024,774,West,95,15717.75,Retail,Wholesale,,,,,,
39572,1/3/2025,824,North,37,9639.98,Online,E-Commerce,,,,,,
39573,7/27/2024,575,East,41,17648.45,Distributor,Wholesale,,,,,,
39574,12/22/2024,106,South,16,6804.48,Retail,Wholesale,,,,,,
39575,2/16/2024,653,East,38,6226.68,Distributor,Wholesale,,,,,,
39576,2/16/2024,454,East,37,8099.67,Distributor,Store,,,,,,
39577,3/19/2024,733,East,90,37037.7,Retail,Wholesale,,,,,,
39578,4/3/2024,224,East,20,9176.4,Distributor,Wholesale,,,,,,
39579,11/17/2025,289,West,48,15734.88,Online,E-Commerce,,,,,,
39580,6/26/2025,926,North,11,2028.73,Retail,E-Commerce,,,,,,
39581,4/19/2024,736,North,98,39981.06,Online,Store,,,,,,
39582,5/7/2025,220,North,76,5801.08,Distributor,Wholesale,,,,,,
39583,9/24/2025,469,West,13,4750.59,Retail,E-Commerce,,,,,,
39584,1/3/2025,84,North,100,49330,Retail,Wholesale,,,,,,
39585,7/8/2025,304,North,39,18613.53,Online,Store,,,,,,
39586,9/15/2024,30,West,54,10008.36,Retail,E-Commerce,,,,,,
39587,5/9/2024,305,West,48,18350.88,Online,Store,,,,,,
39588,9/8/2024,605,North,8,2652.64,Online,E-Commerce,,,,,,
39589,1/5/2025,381,South,71,9704.28,Retail,Store,,,,,,
39590,3/9/2025,21,North,57,6444.99,Distributor,Wholesale,,,,,,
39591,3/31/2024,797,South,55,6598.9,Retail,Wholesale,,,,,,
39592,7/25/2024,70,West,98,46750.9,Distributor,Wholesale,,,,,,
39593,7/22/2024,188,West,1,123.69,Distributor,Store,,,,,,
39594,10/2/2025,603,North,60,25497,Retail,E-Commerce,,,,,,
39595,1/14/2024,749,East,25,11669,Online,Store,,,,,,
39596,6/28/2024,807,North,27,3750.03,Distributor,Store,,,,,,
39597,8/4/2024,757,West,81,5647.32,Retail,Wholesale,,,,,,
39598,10/4/2025,316,West,87,16905.84,Online,Store,,,,,,
39599,3/4/2025,422,East,35,6058.15,Retail,Store,,,,,,
39600,10/24/2025,963,East,61,27403.64,Retail,Store,,,,,,
39601,1/19/2024,330,East,16,6365.28,Retail,E-Commerce,,,,,,
39602,11/27/2024,404,North,52,17982.64,Distributor,E-Commerce,,,,,,
39603,4/21/2025,555,South,32,7026.24,Retail,Wholesale,,,,,,
39604,12/13/2025,739,West,16,7397.6,Online,E-Commerce,,,,,,
39605,5/22/2025,896,South,39,19334.64,Online,Store,,,,,,
39606,5/30/2025,471,West,16,5937.6,Online,Store,,,,,,
39607,6/15/2024,164,South,85,38771.05,Online,E-Commerce,,,,,,
39608,7/5/2024,540,East,36,11543.4,Online,Store,,,,,,
39609,6/29/2025,473,West,84,23642.64,Retail,Wholesale,,,,,,
39610,9/4/2024,307,West,17,1824.61,Distributor,Wholesale,,,,,,
39611,10/20/2025,515,East,55,17206.75,Online,Wholesale,,,,,,
39612,4/27/2025,225,South,17,1623.5,Online,Store,,,,,,
39613,9/18/2025,470,North,31,9814.6,Retail,Wholesale,,,,,,
39614,1/24/2025,161,South,16,1799.36,Distributor,E-Commerce,,,,,,
39615,4/26/2025,764,East,86,35321.92,Retail,Wholesale,,,,,,
39616,11/10/2025,69,South,50,13555,Distributor,E-Commerce,,,,,,
39617,1/5/2024,721,West,58,13171.22,Online,E-Commerce,,,,,,
39618,5/12/2025,503,North,81,30514.32,Retail,E-Commerce,,,,,,
39619,4/11/2025,299,North,9,2728.8,Retail,Store,,,,,,
39620,7/10/2024,491,North,83,26669.56,Online,Store,,,,,,
39621,2/20/2025,445,West,96,5376,Distributor,E-Commerce,,,,,,
39622,7/30/2025,581,South,42,16168.74,Distributor,Wholesale,,,,,,
39623,9/25/2025,462,North,42,7365.54,Online,Wholesale,,,,,,
39624,1/5/2024,125,East,21,3517.92,Distributor,Store,,,,,,
39625,6/9/2024,924,South,6,2666.88,Retail,Wholesale,,,,,,
39626,9/3/2025,469,East,27,5201.55,Distributor,Wholesale,,,,,,
39627,11/6/2024,841,East,3,355.56,Distributor,Wholesale,,,,,,
39628,1/18/2024,152,South,66,28560.84,Online,Store,,,,,,
39629,10/18/2024,655,West,62,27558.38,Online,E-Commerce,,,,,,
39630,2/20/2024,292,North,5,1364.6,Online,Store,,,,,,
39631,7/23/2025,870,South,51,7868.79,Online,E-Commerce,,,,,,
39632,8/20/2025,7,South,40,11006.8,Retail,Store,,,,,,
39633,2/25/2025,442,South,51,2707.59,Distributor,Store,,,,,,
39634,11/13/2025,820,West,44,15190.56,Distributor,Wholesale,,,,,,
39635,4/5/2025,924,East,27,8752.59,Online,Store,,,,,,
39636,11/13/2025,694,North,47,5994.85,Retail,Store,,,,,,
39637,1/13/2025,42,South,19,4217.62,Retail,Store,,,,,,
39638,3/14/2024,773,North,13,1318.72,Online,E-Commerce,,,,,,
39639,1/27/2025,176,South,24,3216.96,Online,E-Commerce,,,,,,
39640,11/8/2024,259,East,33,2664.75,Retail,Store,,,,,,
39641,4/29/2025,190,West,25,11085,Retail,Store,,,,,,
39642,2/11/2025,950,East,40,15860.8,Online,E-Commerce,,,,,,
39643,4/9/2024,464,North,76,10297.24,Distributor,E-Commerce,,,,,,
39644,8/8/2024,766,East,68,17118.32,Retail,Store,,,,,,
39645,8/7/2024,624,North,45,5121.45,Online,Wholesale,,,,,,
39646,1/8/2024,903,South,49,7051.59,Retail,Store,,,,,,
39647,10/14/2024,958,West,8,568.48,Retail,E-Commerce,,,,,,
39648,9/15/2025,441,West,39,3135.6,Online,Store,,,,,,
39649,11/14/2025,717,West,50,8297,Retail,E-Commerce,,,,,,
39650,8/19/2025,657,South,13,6465.42,Distributor,E-Commerce,,,,,,
39651,3/18/2025,651,North,89,8718.44,Distributor,Store,,,,,,
39652,4/7/2025,259,West,91,43728.23,Retail,Wholesale,,,,,,
39653,7/7/2025,163,North,44,7032.96,Online,Wholesale,,,,,,
39654,3/30/2025,294,West,51,13202.37,Retail,E-Commerce,,,,,,
39655,8/15/2024,181,North,50,6478,Distributor,Wholesale,,,,,,
39656,4/21/2025,943,North,23,2158.09,Retail,Wholesale,,,,,,
39657,12/9/2024,958,North,16,1491.04,Retail,Store,,,,,,
39658,9/4/2024,158,East,83,12672.44,Online,Wholesale,,,,,,
39659,2/23/2024,270,East,64,15290.88,Retail,E-Commerce,,,,,,
39660,2/2/2025,350,South,41,14235.2,Distributor,Wholesale,,,,,,
39661,12/21/2024,720,East,70,19177.9,Distributor,Store,,,,,,
39662,11/11/2025,526,South,58,19406.22,Online,Store,,,,,,
39663,1/24/2024,7,East,24,3865.2,Retail,E-Commerce,,,,,,
39664,10/25/2024,124,West,29,14179.55,Retail,Store,,,,,,
39665,9/2/2025,53,West,18,5273.82,Distributor,Store,,,,,,
39666,10/3/2025,283,East,56,19970.16,Retail,Store,,,,,,
39667,2/15/2024,493,West,34,3747.48,Distributor,Wholesale,,,,,,
39668,4/23/2025,762,West,40,2255.6,Online,Store,,,,,,
39669,5/14/2024,908,South,51,25282.74,Online,Wholesale,,,,,,
39670,6/12/2024,714,North,55,6233.15,Distributor,Store,,,,,,
39671,2/4/2024,673,South,100,6246,Retail,Store,,,,,,
39672,10/3/2024,389,East,33,14195.94,Online,E-Commerce,,,,,,
39673,11/10/2024,480,West,60,18784.2,Distributor,E-Commerce,,,,,,
39674,9/19/2025,788,East,11,1622.61,Online,Wholesale,,,,,,
39675,8/4/2024,303,West,88,30355.6,Distributor,Store,,,,,,
39676,9/25/2025,85,West,72,12497.04,Retail,Wholesale,,,,,,
39677,3/26/2024,891,North,64,16903.04,Retail,E-Commerce,,,,,,
39678,9/24/2024,362,West,35,17211.6,Distributor,E-Commerce,,,,,,
39679,6/22/2024,614,West,86,24006.04,Retail,E-Commerce,,,,,,
39680,5/12/2025,492,North,40,12722,Retail,Wholesale,,,,,,
39681,3/11/2025,270,West,35,15942.5,Distributor,Store,,,,,,
39682,2/4/2025,292,South,52,11077.56,Retail,Store,,,,,,
39683,12/6/2024,829,South,80,39469.6,Online,Wholesale,,,,,,
39684,11/20/2024,722,South,42,6237.84,Distributor,Store,,,,,,
39685,7/11/2024,495,North,50,22710.5,Distributor,Wholesale,,,,,,
39686,3/16/2024,694,West,73,14816.08,Online,Wholesale,,,,,,
39687,9/8/2025,11,South,46,9111.22,Distributor,Store,,,,,,
39688,10/25/2025,899,South,41,7364.42,Retail,E-Commerce,,,,,,
39689,8/21/2025,673,South,9,2826.36,Distributor,Wholesale,,,,,,
39690,1/24/2024,173,South,43,10850.19,Retail,Wholesale,,,,,,
39691,2/17/2025,720,West,33,12866.37,Distributor,Store,,,,,,
39692,1/8/2025,297,South,60,3421.8,Retail,Wholesale,,,,,,
39693,5/22/2024,797,West,77,24248.07,Distributor,Store,,,,,,
39694,3/30/2025,163,South,75,24739.5,Online,Wholesale,,,,,,
39695,8/5/2025,853,East,98,37849.56,Online,E-Commerce,,,,,,
39696,5/11/2024,241,North,99,38716.92,Online,Store,,,,,,
39697,10/18/2024,447,South,87,23511.75,Distributor,Store,,,,,,
39698,10/30/2025,104,South,75,17019.75,Distributor,E-Commerce,,,,,,
39699,2/15/2025,59,South,66,22107.36,Retail,E-Commerce,,,,,,
39700,2/4/2025,520,East,18,7161.48,Retail,E-Commerce,,,,,,
39701,1/19/2024,31,West,91,26301.73,Retail,E-Commerce,,,,,,
39702,8/18/2024,755,South,45,18493.2,Distributor,Wholesale,,,,,,
39703,9/29/2024,808,East,21,9595.74,Retail,E-Commerce,,,,,,
39704,11/27/2025,340,South,78,34743.54,Distributor,E-Commerce,,,,,,
39705,11/4/2025,55,North,27,12732.93,Distributor,Wholesale,,,,,,
39706,11/2/2025,65,West,89,39035.4,Online,Store,,,,,,
39707,1/14/2025,732,East,93,21785.25,Distributor,Store,,,,,,
39708,6/23/2024,707,West,4,1744.04,Distributor,Store,,,,,,
39709,7/3/2025,981,South,83,7056.66,Distributor,Wholesale,,,,,,
39710,10/7/2024,332,South,65,7878,Online,Store,,,,,,
39711,8/1/2024,36,North,11,1318.13,Online,Store,,,,,,
39712,9/15/2024,285,North,82,10865.82,Online,Store,,,,,,
39713,3/23/2024,25,East,34,8444.24,Online,Wholesale,,,,,,
39714,7/11/2025,518,West,10,673.3,Retail,Store,,,,,,
39715,8/12/2024,631,South,85,26576.1,Distributor,Store,,,,,,
39716,6/6/2024,618,South,60,24289.8,Retail,Wholesale,,,,,,
39717,4/5/2024,798,North,29,13417.72,Distributor,Store,,,,,,
39718,2/22/2025,478,South,100,10183,Online,Store,,,,,,
39719,7/9/2024,888,South,91,13751.01,Online,E-Commerce,,,,,,
39720,9/21/2024,57,South,99,42100.74,Online,E-Commerce,,,,,,
39721,1/27/2025,642,East,75,14326.5,Retail,Wholesale,,,,,,
39722,2/24/2025,360,West,88,14029.84,Online,Wholesale,,,,,,
39723,9/14/2025,606,East,66,13931.28,Online,Wholesale,,,,,,
39724,4/22/2024,504,West,58,24152.94,Online,Wholesale,,,,,,
39725,7/5/2024,815,East,27,13411.44,Distributor,Wholesale,,,,,,
39726,8/30/2025,178,South,22,3146.88,Distributor,Store,,,,,,
39727,7/18/2025,423,East,94,37639.48,Retail,E-Commerce,,,,,,
39728,12/12/2024,981,South,45,17460.45,Retail,Store,,,,,,
39729,6/5/2025,380,West,77,37855.51,Online,Store,,,,,,
39730,4/30/2025,631,South,17,7343.83,Distributor,Store,,,,,,
39731,11/14/2024,498,East,37,6760.27,Retail,Wholesale,,,,,,
39732,9/25/2024,122,West,62,30334.74,Retail,E-Commerce,,,,,,
39733,1/25/2024,998,South,8,2918.72,Distributor,Store,,,,,,
39734,7/26/2024,985,North,39,18369.39,Retail,Wholesale,,,,,,
39735,4/24/2025,579,East,6,1668.96,Online,Wholesale,,,,,,
39736,8/10/2025,231,East,65,26910.65,Online,E-Commerce,,,,,,
39737,1/4/2024,534,North,68,28634.12,Retail,Wholesale,,,,,,
39738,3/19/2024,259,East,42,20433.84,Distributor,E-Commerce,,,,,,
39739,9/23/2025,95,East,17,4520.64,Retail,Wholesale,,,,,,
39740,11/26/2025,830,East,41,13842.01,Retail,E-Commerce,,,,,,
39741,2/3/2025,702,East,57,23702.31,Retail,Wholesale,,,,,,
39742,10/30/2025,930,North,6,2935.14,Online,Store,,,,,,
39743,3/29/2025,440,North,92,43502.2,Distributor,Store,,,,,,
39744,2/3/2025,932,East,54,6376.32,Distributor,Store,,,,,,
39745,11/16/2025,94,East,88,16192.88,Online,Wholesale,,,,,,
39746,11/19/2024,456,West,13,4674.28,Retail,E-Commerce,,,,,,
39747,9/28/2024,767,West,69,25371.99,Online,Store,,,,,,
39748,9/6/2025,410,East,11,2507.67,Online,E-Commerce,,,,,,
39749,4/28/2025,787,North,77,33210.1,Online,Store,,,,,,
39750,2/8/2024,440,South,62,19717.24,Distributor,Wholesale,,,,,,
39751,6/15/2025,358,South,32,2105.6,Online,E-Commerce,,,,,,
39752,2/28/2025,488,East,45,5887.35,Distributor,E-Commerce,,,,,,
39753,1/4/2025,462,North,64,15592.96,Online,Wholesale,,,,,,
39754,7/7/2024,382,North,4,1160.56,Retail,Store,,,,,,
39755,9/16/2025,117,South,100,36884,Online,Wholesale,,,,,,
39756,3/23/2025,54,East,53,20970.51,Retail,Store,,,,,,
39757,6/5/2024,518,North,33,15819.21,Distributor,Store,,,,,,
39758,2/26/2024,715,East,19,2293.87,Distributor,Wholesale,,,,,,
39759,2/2/2025,40,North,38,5687.46,Retail,E-Commerce,,,,,,
39760,12/27/2024,361,East,69,16377.15,Distributor,Store,,,,,,
39761,4/26/2025,680,East,55,9473.75,Retail,Wholesale,,,,,,
39762,11/6/2024,613,West,58,20614.94,Online,Store,,,,,,
39763,12/9/2025,365,North,29,2511.98,Distributor,E-Commerce,,,,,,
39764,9/18/2024,707,East,97,13231.77,Distributor,E-Commerce,,,,,,
39765,12/25/2025,16,East,75,15723,Retail,Wholesale,,,,,,
39766,6/9/2025,630,East,89,41201.66,Retail,Wholesale,,,,,,
39767,4/17/2025,275,East,95,46082.6,Distributor,E-Commerce,,,,,,
39768,3/24/2024,614,South,31,1678.96,Online,Wholesale,,,,,,
39769,2/18/2025,108,West,66,23532.96,Retail,Store,,,,,,
39770,12/10/2024,860,West,32,5957.76,Retail,Wholesale,,,,,,
39771,10/1/2025,150,West,13,1326.13,Retail,E-Commerce,,,,,,
39772,9/16/2024,481,North,81,5675.67,Retail,Store,,,,,,
39773,3/25/2025,294,West,19,968.24,Retail,Wholesale,,,,,,
39774,6/8/2024,38,West,34,4296.58,Distributor,E-Commerce,,,,,,
39775,8/20/2024,175,East,34,15868.48,Distributor,E-Commerce,,,,,,
39776,6/5/2024,574,East,20,7619.2,Online,Wholesale,,,,,,
39777,11/17/2025,244,South,16,3804.64,Online,Wholesale,,,,,,
39778,2/10/2024,887,East,59,21648.87,Distributor,E-Commerce,,,,,,
39779,7/19/2025,446,West,25,9534,Online,E-Commerce,,,,,,
39780,3/4/2025,581,West,86,10847.18,Distributor,Store,,,,,,
39781,5/30/2025,794,North,69,31051.38,Retail,Wholesale,,,,,,
39782,12/9/2025,709,North,92,9958.08,Distributor,Store,,,,,,
39783,2/20/2025,580,North,18,3812.76,Online,Store,,,,,,
39784,8/18/2024,491,North,18,5495.04,Retail,E-Commerce,,,,,,
39785,6/22/2024,100,North,29,6840.81,Distributor,Wholesale,,,,,,
39786,6/24/2025,57,East,46,8533.92,Distributor,Wholesale,,,,,,
39787,5/27/2024,804,West,85,38579.8,Retail,Store,,,,,,
39788,11/22/2024,29,East,65,32172.4,Distributor,Store,,,,,,
39789,5/9/2024,451,West,31,14234.89,Online,E-Commerce,,,,,,
39790,3/5/2025,22,South,80,10789.6,Distributor,Wholesale,,,,,,
39791,8/15/2025,105,North,12,3834,Online,Store,,,,,,
39792,9/17/2025,908,East,37,9614.45,Distributor,Store,,,,,,
39793,10/8/2024,636,North,33,11632.5,Distributor,Wholesale,,,,,,
39794,1/7/2024,263,North,33,1811.04,Online,Store,,,,,,
39795,7/13/2024,770,West,57,10103.82,Online,Store,,,,,,
39796,12/22/2024,981,East,32,8404.8,Distributor,E-Commerce,,,,,,
39797,7/17/2024,498,South,6,2963.7,Online,Wholesale,,,,,,
39798,1/15/2024,444,East,51,24354.03,Online,Store,,,,,,
39799,1/16/2024,561,West,10,4840.8,Online,E-Commerce,,,,,,
39800,5/26/2024,379,West,9,2755.98,Online,E-Commerce,,,,,,
39801,11/23/2024,191,North,69,7017.3,Retail,Wholesale,,,,,,
39802,6/3/2025,261,South,97,16485.15,Retail,Wholesale,,,,,,
39803,6/30/2024,217,North,77,9375.52,Online,Wholesale,,,,,,
39804,5/17/2025,374,West,52,20688.2,Online,Store,,,,,,
39805,1/9/2025,66,West,79,7562.67,Online,E-Commerce,,,,,,
39806,4/9/2025,838,North,72,22940.64,Distributor,E-Commerce,,,,,,
39807,5/7/2024,751,West,50,18433.5,Distributor,Wholesale,,,,,,
39808,5/16/2024,668,South,93,41765.37,Retail,E-Commerce,,,,,,
39809,8/14/2025,98,North,99,9591.12,Distributor,E-Commerce,,,,,,
39810,1/8/2024,177,South,48,21414.24,Retail,E-Commerce,,,,,,
39811,12/5/2025,711,South,76,5725.84,Retail,E-Commerce,,,,,,
39812,9/3/2025,709,East,47,5670.08,Retail,Store,,,,,,
39813,6/6/2025,96,South,5,1976.05,Online,Store,,,,,,
39814,3/11/2024,519,North,32,4772.8,Retail,E-Commerce,,,,,,
39815,4/7/2024,60,East,49,21617.82,Distributor,E-Commerce,,,,,,
39816,3/5/2025,148,North,37,5325.41,Distributor,Wholesale,,,,,,
39817,4/7/2024,483,South,27,12411.36,Online,Store,,,,,,
39818,10/2/2025,377,West,26,6927.7,Retail,E-Commerce,,,,,,
39819,7/29/2024,415,East,26,1964.82,Retail,Store,,,,,,
39820,6/28/2024,481,South,84,27470.52,Retail,Wholesale,,,,,,
39821,5/27/2025,870,West,13,2267.46,Retail,E-Commerce,,,,,,
39822,6/2/2024,921,South,68,16706.92,Retail,Wholesale,,,,,,
39823,3/8/2025,35,East,73,19592.47,Retail,Wholesale,,,,,,
39824,11/4/2025,187,West,49,8030.12,Online,Store,,,,,,
39825,2/22/2025,700,East,34,3755.64,Online,Wholesale,,,,,,
39826,11/17/2024,752,West,44,6296.4,Retail,Store,,,,,,
39827,4/7/2024,380,West,38,3375.54,Online,Store,,,,,,
39828,12/17/2025,757,East,59,22281.35,Distributor,E-Commerce,,,,,,
39829,10/3/2024,963,East,25,7414.5,Online,Store,,,,,,
39830,9/15/2024,504,South,10,2217.1,Online,Store,,,,,,
39831,5/5/2025,69,West,18,8421.84,Distributor,Store,,,,,,
39832,3/22/2025,55,East,85,36919.75,Online,Store,,,,,,
39833,6/29/2024,855,West,13,1172.47,Online,Wholesale,,,,,,
39834,5/3/2025,213,South,50,18839.5,Online,Store,,,,,,
39835,5/18/2025,188,West,60,6027,Online,Wholesale,,,,,,
