Inventory_ID,Product_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Safety_Stock,Last_Updated,,,,,,,
10535,521,9,984,785,355,2/21/2026,,,,,,,
10536,67,9,2143,137,234,5/11/2026,,,,,,,
10537,29,20,460,893,389,4/14/2026,,,,,,,
10538,116,19,4899,192,439,3/2/2026,,,,,,,
10539,736,19,58,998,74,4/14/2026,,,,,,,
10540,923,30,1267,984,334,2/18/2026,,,,,,,
10541,410,22,1171,640,323,4/9/2026,,,,,,,
10542,406,27,4291,138,356,2/13/2026,,,,,,,
10543,302,5,2785,431,319,2/12/2026,,,,,,,
10544,113,8,1093,462,365,4/5/2026,,,,,,,
10545,305,11,4438,968,428,4/28/2026,,,,,,,
10546,390,13,3945,625,118,4/27/2026,,,,,,,
10547,25,21,1720,348,124,3/14/2026,,,,,,,
10548,72,30,4586,178,415,4/24/2026,,,,,,,
10549,576,8,1360,496,483,3/24/2026,,,,,,,
10550,433,20,3818,316,358,2/23/2026,,,,,,,
10551,639,13,3190,419,312,2/23/2026,,,,,,,
10552,849,19,4487,995,140,3/24/2026,,,,,,,
10553,189,19,468,861,218,4/24/2026,,,,,,,
10554,834,19,174,555,499,3/28/2026,,,,,,,
10555,365,8,4465,295,460,3/12/2026,,,,,,,
10556,676,25,1534,618,489,3/30/2026,,,,,,,
10557,466,21,4455,538,100,2/26/2026,,,,,,,
10558,528,30,3543,739,152,3/24/2026,,,,,,,
10559,213,28,847,715,366,4/21/2026,,,,,,,
10560,334,4,2766,718,101,4/14/2026,,,,,,,
10561,131,22,3808,637,190,4/14/2026,,,,,,,
10562,771,17,2810,412,478,4/29/2026,,,,,,,
10563,914,28,4952,992,142,4/8/2026,,,,,,,
10564,648,11,1679,135,277,3/13/2026,,,,,,,
10565,745,17,381,898,280,2/25/2026,,,,,,,
10566,131,14,1210,863,131,3/13/2026,,,,,,,
10567,122,25,2853,496,488,4/7/2026,,,,,,,
10568,596,28,3395,638,377,4/18/2026,,,,,,,
10569,6,6,349,448,154,3/25/2026,,,,,,,
10570,467,15,941,576,180,4/21/2026,,,,,,,
10571,898,4,4744,414,220,3/5/2026,,,,,,,
10572,755,16,580,278,80,3/26/2026,,,,,,,
10573,120,21,2406,276,160,3/16/2026,,,,,,,
10574,254,15,4468,186,436,5/9/2026,,,,,,,
10575,45,24,2101,420,454,2/15/2026,,,,,,,
10576,604,17,1385,326,374,3/18/2026,,,,,,,
10577,726,26,339,961,496,3/24/2026,,,,,,,
10578,625,8,3257,310,308,4/14/2026,,,,,,,
10579,794,9,2238,269,263,5/4/2026,,,,,,,
10580,318,5,4367,871,55,2/17/2026,,,,,,,
10581,100,8,216,547,390,2/18/2026,,,,,,,
10582,168,18,2931,514,100,2/12/2026,,,,,,,
10583,375,28,2928,885,305,3/12/2026,,,,,,,
10584,523,4,1597,600,294,4/5/2026,,,,,,,
10585,715,28,3835,709,334,5/7/2026,,,,,,,
10586,64,6,3379,366,492,3/12/2026,,,,,,,
10587,240,1,2511,946,314,4/1/2026,,,,,,,
10588,587,19,4018,334,136,4/27/2026,,,,,,,
10589,293,5,3530,480,119,3/4/2026,,,,,,,
10590,225,14,1642,562,393,3/29/2026,,,,,,,
10591,371,24,1316,621,469,4/23/2026,,,,,,,
10592,343,8,3328,425,500,4/3/2026,,,,,,,
10593,739,11,2397,513,356,3/17/2026,,,,,,,
10594,448,2,4631,175,500,3/14/2026,,,,,,,
10595,436,23,3623,156,239,4/15/2026,,,,,,,
10596,597,23,947,549,421,4/2/2026,,,,,,,
10597,20,20,4780,680,171,4/27/2026,,,,,,,
10598,74,22,4511,103,226,4/6/2026,,,,,,,
10599,105,30,1286,876,407,4/24/2026,,,,,,,
10600,763,1,3239,362,268,2/26/2026,,,,,,,
10601,684,19,250,946,103,2/26/2026,,,,,,,
10602,39,25,2781,213,342,2/26/2026,,,,,,,
10603,290,14,3947,358,118,3/20/2026,,,,,,,
10604,909,19,4080,653,124,4/9/2026,,,,,,,
10605,745,14,3373,293,83,4/24/2026,,,,,,,
10606,480,29,1495,156,168,3/30/2026,,,,,,,
10607,627,7,3003,446,451,3/19/2026,,,,,,,
10608,119,16,2947,300,298,3/30/2026,,,,,,,
10609,319,9,616,997,441,4/14/2026,,,,,,,
10610,628,24,2218,413,454,3/31/2026,,,,,,,
10611,167,24,2849,564,191,4/17/2026,,,,,,,
10612,881,14,2402,246,466,4/20/2026,,,,,,,
10613,864,25,1596,480,232,3/23/2026,,,,,,,
10614,293,1,427,727,499,4/9/2026,,,,,,,
10615,862,30,218,550,291,2/24/2026,,,,,,,
10616,834,23,4508,641,289,3/27/2026,,,,,,,
10617,850,22,391,322,243,3/10/2026,,,,,,,
10618,580,10,621,743,58,4/3/2026,,,,,,,
10619,241,24,1598,729,279,4/18/2026,,,,,,,
10620,443,17,3558,776,359,2/21/2026,,,,,,,
10621,148,19,1516,776,302,3/16/2026,,,,,,,
10622,605,23,139,643,400,2/27/2026,,,,,,,
10623,364,30,1183,321,262,5/11/2026,,,,,,,
10624,534,4,2321,736,394,2/23/2026,,,,,,,
10625,433,30,1265,982,101,4/7/2026,,,,,,,
10626,967,22,3780,109,479,3/25/2026,,,,,,,
10627,815,1,709,255,133,4/28/2026,,,,,,,
10628,385,3,749,334,401,5/1/2026,,,,,,,
10629,602,27,2080,312,416,4/10/2026,,,,,,,
10630,555,26,4823,561,219,3/6/2026,,,,,,,
10631,204,30,875,286,318,2/22/2026,,,,,,,
10632,951,24,3294,846,381,3/24/2026,,,,,,,
10633,934,25,169,296,145,3/21/2026,,,,,,,
10634,721,21,696,799,95,4/21/2026,,,,,,,
10635,867,11,1249,681,83,3/2/2026,,,,,,,
10636,569,21,2979,252,428,4/25/2026,,,,,,,
10637,829,9,420,368,207,3/31/2026,,,,,,,
10638,785,19,765,397,235,4/12/2026,,,,,,,
10639,327,23,4544,823,302,4/3/2026,,,,,,,
10640,28,26,4365,388,457,4/21/2026,,,,,,,
10641,458,11,699,263,68,3/23/2026,,,,,,,
10642,94,20,1772,176,483,2/22/2026,,,,,,,
10643,318,16,83,562,451,2/25/2026,,,,,,,
10644,369,23,4373,922,93,4/21/2026,,,,,,,
10645,22,5,2011,647,136,4/27/2026,,,,,,,
10646,490,16,4241,870,242,3/9/2026,,,,,,,
10647,635,1,257,277,159,3/23/2026,,,,,,,
10648,772,11,1347,611,344,2/19/2026,,,,,,,
10649,526,8,2128,322,230,3/2/2026,,,,,,,
10650,974,6,1605,178,342,2/20/2026,,,,,,,
10651,238,16,2881,624,388,2/15/2026,,,,,,,
10652,929,8,3173,447,261,2/24/2026,,,,,,,
10653,896,30,2350,747,408,5/4/2026,,,,,,,
10654,281,18,1665,128,381,2/12/2026,,,,,,,
10655,304,16,2459,732,258,4/28/2026,,,,,,,
10656,740,8,4243,499,498,3/19/2026,,,,,,,
10657,638,21,1008,349,354,3/23/2026,,,,,,,
10658,95,8,3387,331,67,5/2/2026,,,,,,,
10659,882,20,2756,749,301,4/2/2026,,,,,,,
10660,11,25,2152,664,267,3/21/2026,,,,,,,
10661,821,4,2872,912,497,4/8/2026,,,,,,,
10662,407,24,3569,185,96,3/5/2026,,,,,,,
10663,218,15,3642,193,240,4/15/2026,,,,,,,
10664,490,12,1161,590,241,3/29/2026,,,,,,,
10665,685,29,4959,919,394,5/11/2026,,,,,,,
10666,661,16,367,527,458,3/20/2026,,,,,,,
10667,322,7,3880,789,296,2/24/2026,,,,,,,
10668,738,13,4819,957,201,5/8/2026,,,,,,,
10669,214,9,1615,519,242,2/20/2026,,,,,,,
10670,543,18,2172,475,362,2/28/2026,,,,,,,
10671,337,2,1072,313,293,2/11/2026,,,,,,,
10672,614,10,3135,684,76,4/11/2026,,,,,,,
10673,516,4,2779,486,223,5/9/2026,,,,,,,
10674,983,20,1720,850,83,4/21/2026,,,,,,,
10675,89,26,722,188,178,5/10/2026,,,,,,,
10676,821,2,2742,776,397,2/24/2026,,,,,,,
10677,933,1,1903,247,334,5/9/2026,,,,,,,
10678,313,21,602,294,142,3/29/2026,,,,,,,
10679,320,15,3630,539,203,4/15/2026,,,,,,,
10680,518,2,108,928,445,5/4/2026,,,,,,,
10681,295,9,840,786,290,4/13/2026,,,,,,,
10682,365,9,2729,444,431,4/29/2026,,,,,,,
10683,493,20,1129,150,171,3/31/2026,,,,,,,
10684,807,11,3344,777,405,3/13/2026,,,,,,,
10685,339,6,1788,885,479,4/4/2026,,,,,,,
10686,206,28,4756,447,156,4/20/2026,,,,,,,
10687,907,8,4082,381,466,4/20/2026,,,,,,,
10688,964,17,3030,111,413,3/23/2026,,,,,,,
10689,256,19,3463,946,136,2/22/2026,,,,,,,
10690,919,23,178,187,281,3/26/2026,,,,,,,
10691,461,19,3395,357,189,2/11/2026,,,,,,,
10692,783,26,3807,535,170,2/21/2026,,,,,,,
10693,470,11,3275,556,404,3/5/2026,,,,,,,
10694,453,19,2863,584,124,4/25/2026,,,,,,,
10695,872,11,2484,636,335,4/23/2026,,,,,,,
10696,124,18,4360,171,215,3/9/2026,,,,,,,
10697,590,21,2395,871,109,4/30/2026,,,,,,,
10698,14,8,4431,533,308,3/2/2026,,,,,,,
10699,877,18,4464,826,302,3/26/2026,,,,,,,
10700,526,12,2034,741,315,5/8/2026,,,,,,,
10701,26,10,1510,212,363,2/14/2026,,,,,,,
10702,645,26,3941,405,290,4/9/2026,,,,,,,
10703,652,11,1786,726,282,3/8/2026,,,,,,,
10704,183,11,478,465,270,4/24/2026,,,,,,,
10705,962,7,718,607,230,3/8/2026,,,,,,,
10706,814,4,3735,279,488,4/19/2026,,,,,,,
10707,929,22,3735,716,123,5/11/2026,,,,,,,
10708,932,16,4472,670,65,2/24/2026,,,,,,,
10709,315,5,1134,579,493,5/10/2026,,,,,,,
10710,400,9,2699,549,422,4/25/2026,,,,,,,
10711,842,7,1144,500,121,4/27/2026,,,,,,,
10712,48,13,3422,429,289,4/25/2026,,,,,,,
10713,849,17,4287,148,297,4/9/2026,,,,,,,
10714,837,20,3921,984,339,2/26/2026,,,,,,,
10715,121,3,604,787,234,3/8/2026,,,,,,,
10716,651,1,1952,716,278,3/31/2026,,,,,,,
10717,923,25,4724,230,497,5/10/2026,,,,,,,
10718,295,8,318,518,370,4/10/2026,,,,,,,
10719,973,14,2840,829,439,5/6/2026,,,,,,,
10720,449,14,1801,336,444,3/5/2026,,,,,,,
10721,238,6,1386,260,77,4/10/2026,,,,,,,
10722,35,16,4496,996,81,2/11/2026,,,,,,,
10723,465,4,4563,310,204,4/18/2026,,,,,,,
10724,179,28,3985,887,294,5/9/2026,,,,,,,
10725,141,25,1844,758,85,3/11/2026,,,,,,,
10726,524,29,286,394,461,4/8/2026,,,,,,,
10727,451,15,1841,267,177,4/1/2026,,,,,,,
10728,404,19,4509,634,89,5/6/2026,,,,,,,
10729,164,28,1396,780,376,5/9/2026,,,,,,,
10730,784,14,1250,400,411,2/13/2026,,,,,,,
10731,343,16,4654,138,492,4/29/2026,,,,,,,
10732,28,22,239,662,208,3/27/2026,,,,,,,
10733,849,27,80,229,393,3/11/2026,,,,,,,
10734,166,5,1914,613,216,4/10/2026,,,,,,,
10735,611,25,3248,631,384,3/15/2026,,,,,,,
10736,736,30,918,856,318,4/11/2026,,,,,,,
10737,70,20,3122,333,80,3/22/2026,,,,,,,
10738,374,1,4670,530,285,3/18/2026,,,,,,,
10739,47,20,560,553,401,2/23/2026,,,,,,,
10740,422,1,1815,641,136,5/8/2026,,,,,,,
10741,949,6,1269,298,183,5/1/2026,,,,,,,
10742,11,21,4075,956,375,4/27/2026,,,,,,,
10743,766,14,2704,537,193,4/8/2026,,,,,,,
10744,27,16,516,662,449,3/20/2026,,,,,,,
10745,317,22,687,194,494,4/23/2026,,,,,,,
10746,871,5,4064,668,364,4/15/2026,,,,,,,
10747,67,27,2542,942,485,4/22/2026,,,,,,,
10748,941,30,3042,405,135,4/27/2026,,,,,,,
10749,218,26,2279,291,222,2/26/2026,,,,,,,
10750,708,27,2177,774,384,4/4/2026,,,,,,,
10751,116,6,3859,949,252,3/22/2026,,,,,,,
10752,953,7,4386,117,459,2/23/2026,,,,,,,
10753,106,10,2824,356,277,2/20/2026,,,,,,,
10754,438,2,4572,887,211,3/3/2026,,,,,,,
10755,215,10,3478,207,191,4/6/2026,,,,,,,
10756,597,8,1258,451,413,3/8/2026,,,,,,,
10757,762,2,3397,409,371,3/31/2026,,,,,,,
10758,277,10,1126,657,69,2/12/2026,,,,,,,
10759,703,12,1179,135,188,5/1/2026,,,,,,,
10760,927,17,1130,249,461,2/15/2026,,,,,,,
10761,286,14,1129,161,412,2/22/2026,,,,,,,
10762,220,29,1232,138,402,4/16/2026,,,,,,,
10763,480,22,1746,209,476,5/1/2026,,,,,,,
10764,128,12,1813,777,98,4/13/2026,,,,,,,
10765,958,29,2311,534,103,4/11/2026,,,,,,,
10766,130,6,3182,934,342,2/21/2026,,,,,,,
10767,210,30,1660,158,159,3/12/2026,,,,,,,
10768,949,22,2476,390,216,2/22/2026,,,,,,,
10769,709,11,3221,603,373,4/28/2026,,,,,,,
10770,942,18,537,629,235,4/9/2026,,,,,,,
10771,234,17,4960,254,499,3/6/2026,,,,,,,
10772,152,17,390,455,220,5/6/2026,,,,,,,
10773,870,1,2076,609,456,4/22/2026,,,,,,,
10774,767,30,3797,642,403,4/11/2026,,,,,,,
10775,213,12,2229,376,349,3/15/2026,,,,,,,
10776,473,21,2311,295,339,3/28/2026,,,,,,,
10777,938,21,4178,822,309,2/14/2026,,,,,,,
10778,384,23,1726,729,497,3/21/2026,,,,,,,
10779,852,18,775,220,311,4/30/2026,,,,,,,
10780,526,15,4528,753,377,4/22/2026,,,,,,,
10781,192,26,1465,295,432,3/25/2026,,,,,,,
10782,236,24,3036,825,133,5/3/2026,,,,,,,
10783,518,12,484,931,117,5/4/2026,,,,,,,
10784,722,20,1094,422,335,4/23/2026,,,,,,,
10785,136,10,1201,447,52,3/5/2026,,,,,,,
10786,794,8,350,643,372,2/14/2026,,,,,,,
10787,433,17,2091,391,203,2/12/2026,,,,,,,
10788,856,24,2509,750,264,4/29/2026,,,,,,,
10789,105,21,458,684,294,5/6/2026,,,,,,,
10790,800,14,1737,908,368,4/7/2026,,,,,,,
10791,867,5,3885,733,331,4/11/2026,,,,,,,
10792,147,27,2960,937,92,4/20/2026,,,,,,,
10793,647,16,2741,896,206,3/8/2026,,,,,,,
10794,545,9,236,342,414,4/15/2026,,,,,,,
10795,273,7,1121,353,342,3/30/2026,,,,,,,
10796,585,29,1372,503,434,5/4/2026,,,,,,,
10797,320,8,303,745,415,5/1/2026,,,,,,,
10798,544,15,4429,443,329,3/26/2026,,,,,,,
10799,537,12,2690,607,184,2/18/2026,,,,,,,
10800,747,8,2144,529,117,4/23/2026,,,,,,,
10801,725,5,654,118,488,3/30/2026,,,,,,,
10802,621,27,1535,602,270,4/5/2026,,,,,,,
10803,123,25,2267,649,400,3/9/2026,,,,,,,
10804,973,15,2832,772,163,2/24/2026,,,,,,,
10805,593,30,1055,457,254,5/3/2026,,,,,,,
10806,220,30,2148,191,110,3/10/2026,,,,,,,
10807,6,5,4168,633,197,5/4/2026,,,,,,,
10808,228,20,3714,583,55,2/15/2026,,,,,,,
10809,394,14,2735,259,376,3/4/2026,,,,,,,
10810,366,21,3962,316,98,3/8/2026,,,,,,,
10811,518,22,3595,281,154,4/11/2026,,,,,,,
10812,602,12,4851,472,341,2/24/2026,,,,,,,
10813,777,4,3582,248,57,2/17/2026,,,,,,,
10814,398,12,3432,422,249,2/11/2026,,,,,,,
10815,371,29,4770,827,377,2/26/2026,,,,,,,
10816,98,1,3550,458,61,4/30/2026,,,,,,,
10817,625,30,1005,865,384,3/11/2026,,,,,,,
10818,586,29,3377,308,169,3/12/2026,,,,,,,
10819,205,2,1213,141,191,2/26/2026,,,,,,,
10820,842,1,4587,404,368,3/28/2026,,,,,,,
10821,540,21,153,521,237,4/1/2026,,,,,,,
10822,836,29,59,116,445,4/21/2026,,,,,,,
10823,781,2,2090,698,234,4/1/2026,,,,,,,
10824,306,22,3501,785,50,3/25/2026,,,,,,,
10825,20,23,2390,907,401,3/11/2026,,,,,,,
10826,181,20,3318,955,291,4/7/2026,,,,,,,
10827,507,15,4963,429,173,3/29/2026,,,,,,,
10828,373,20,4924,245,329,3/27/2026,,,,,,,
10829,537,10,4606,311,483,2/11/2026,,,,,,,
10830,899,16,4543,581,422,4/30/2026,,,,,,,
10831,278,25,4745,605,196,3/6/2026,,,,,,,
10832,761,19,3598,845,184,3/11/2026,,,,,,,
10833,89,4,2150,565,110,2/12/2026,,,,,,,
10834,852,26,2599,596,329,2/11/2026,,,,,,,
10835,513,15,1755,595,172,2/17/2026,,,,,,,
10836,265,29,2529,196,161,3/29/2026,,,,,,,
10837,592,20,2334,849,321,3/10/2026,,,,,,,
10838,898,30,1283,736,488,3/13/2026,,,,,,,
10839,711,18,1144,822,348,4/13/2026,,,,,,,
10840,688,18,2177,936,341,3/14/2026,,,,,,,
10841,56,24,3365,180,232,4/17/2026,,,,,,,
10842,24,3,4540,671,464,3/19/2026,,,,,,,
10843,148,26,474,196,481,2/13/2026,,,,,,,
10844,729,13,2898,232,328,2/27/2026,,,,,,,
10845,898,30,4747,313,186,4/28/2026,,,,,,,
10846,913,8,165,653,221,3/28/2026,,,,,,,
10847,920,26,3837,648,475,3/19/2026,,,,,,,
10848,995,16,2689,498,394,3/30/2026,,,,,,,
10849,547,7,3232,164,133,3/5/2026,,,,,,,
10850,774,30,2233,466,466,3/25/2026,,,,,,,
10851,514,23,1954,313,289,4/9/2026,,,,,,,
10852,588,7,804,445,314,3/25/2026,,,,,,,
10853,721,4,2554,817,309,3/8/2026,,,,,,,
10854,940,18,3002,382,68,2/17/2026,,,,,,,
10855,935,30,2339,318,102,4/26/2026,,,,,,,
10856,235,10,305,155,162,4/29/2026,,,,,,,
10857,671,18,4250,738,460,4/26/2026,,,,,,,
10858,61,11,2469,597,456,4/8/2026,,,,,,,
10859,491,18,3175,821,440,2/22/2026,,,,,,,
10860,646,3,3855,172,195,3/25/2026,,,,,,,
10861,624,9,3552,304,350,4/4/2026,,,,,,,
10862,401,24,201,277,320,3/27/2026,,,,,,,
10863,146,30,3535,296,398,2/16/2026,,,,,,,
10864,690,30,4516,366,413,3/14/2026,,,,,,,
10865,548,16,2637,193,374,5/10/2026,,,,,,,
10866,615,3,347,275,353,3/17/2026,,,,,,,
10867,390,30,107,379,301,3/14/2026,,,,,,,
10868,881,11,4236,310,488,3/24/2026,,,,,,,
10869,162,27,4292,544,321,4/13/2026,,,,,,,
10870,521,29,303,888,151,4/18/2026,,,,,,,
10871,384,7,4481,679,143,3/4/2026,,,,,,,
10872,143,29,3238,958,402,4/9/2026,,,,,,,
10873,824,2,4094,406,270,4/20/2026,,,,,,,
10874,896,12,631,959,332,5/5/2026,,,,,,,
10875,455,27,1887,143,80,4/29/2026,,,,,,,
10876,440,14,2126,823,283,3/8/2026,,,,,,,
10877,135,19,4142,489,216,3/25/2026,,,,,,,
10878,683,11,4189,484,416,3/2/2026,,,,,,,
10879,155,17,3473,430,331,4/8/2026,,,,,,,
10880,36,18,1952,937,201,5/9/2026,,,,,,,
10881,104,23,2343,476,473,4/27/2026,,,,,,,
10882,474,30,4956,789,184,4/23/2026,,,,,,,
10883,721,24,441,563,172,3/16/2026,,,,,,,
10884,289,25,1407,520,267,3/30/2026,,,,,,,
10885,360,5,537,855,79,4/22/2026,,,,,,,
10886,64,23,170,498,423,4/27/2026,,,,,,,
10887,676,17,3253,187,103,3/8/2026,,,,,,,
10888,363,11,2437,487,194,4/25/2026,,,,,,,
10889,69,27,3102,382,363,3/17/2026,,,,,,,
10890,2,10,3323,467,252,5/10/2026,,,,,,,
10891,652,3,689,225,358,2/22/2026,,,,,,,
10892,330,22,2051,288,73,2/21/2026,,,,,,,
10893,450,3,3531,339,490,4/2/2026,,,,,,,
10894,337,18,3812,700,122,4/17/2026,,,,,,,
10895,370,27,4143,432,266,4/7/2026,,,,,,,
10896,269,5,3607,117,268,4/6/2026,,,,,,,
10897,788,16,2724,702,127,2/18/2026,,,,,,,
10898,156,29,960,348,365,2/20/2026,,,,,,,
10899,890,12,4037,303,123,4/7/2026,,,,,,,
10900,444,11,3346,126,413,4/1/2026,,,,,,,
10901,835,22,2162,373,380,3/28/2026,,,,,,,
10902,289,25,1970,215,451,3/2/2026,,,,,,,
10903,963,30,2601,547,338,4/25/2026,,,,,,,
10904,454,25,1657,139,407,4/4/2026,,,,,,,
10905,51,30,4054,878,233,2/25/2026,,,,,,,
10906,37,19,3709,859,279,4/1/2026,,,,,,,
10907,335,19,1837,823,147,4/3/2026,,,,,,,
10908,432,4,873,659,192,4/26/2026,,,,,,,
10909,898,8,1561,277,406,3/7/2026,,,,,,,
10910,797,29,2489,669,211,4/22/2026,,,,,,,
10911,10,15,319,704,106,3/4/2026,,,,,,,
10912,283,5,792,142,231,2/14/2026,,,,,,,
10913,991,17,669,793,245,3/4/2026,,,,,,,
10914,2,12,2831,618,246,2/27/2026,,,,,,,
10915,354,7,1332,528,347,2/17/2026,,,,,,,
10916,869,23,823,497,102,3/11/2026,,,,,,,
10917,637,12,4295,145,219,2/27/2026,,,,,,,
10918,280,15,293,401,396,4/1/2026,,,,,,,
10919,687,10,1668,841,184,4/4/2026,,,,,,,
10920,174,6,4554,395,61,5/8/2026,,,,,,,
10921,701,16,2809,514,405,2/16/2026,,,,,,,
10922,462,17,3606,524,75,3/18/2026,,,,,,,
10923,791,1,80,325,281,4/9/2026,,,,,,,
10924,315,1,1164,503,464,3/22/2026,,,,,,,
10925,923,25,391,428,113,3/9/2026,,,,,,,
10926,374,11,1427,828,264,3/29/2026,,,,,,,
10927,242,25,944,761,144,4/24/2026,,,,,,,
10928,821,3,1014,543,135,5/9/2026,,,,,,,
10929,47,4,2729,657,237,4/1/2026,,,,,,,
10930,204,17,3626,757,194,5/11/2026,,,,,,,
10931,741,22,1573,626,251,3/3/2026,,,,,,,
10932,838,18,136,715,168,4/8/2026,,,,,,,
10933,814,28,1624,422,142,3/29/2026,,,,,,,
10934,236,9,3449,188,185,3/21/2026,,,,,,,
10935,321,24,1533,863,312,2/13/2026,,,,,,,
10936,338,17,761,981,102,5/6/2026,,,,,,,
10937,133,8,679,140,493,3/20/2026,,,,,,,
10938,117,3,4877,219,422,4/15/2026,,,,,,,
10939,918,21,555,867,100,4/17/2026,,,,,,,
10940,572,17,545,942,449,5/11/2026,,,,,,,
10941,328,13,4983,851,358,3/29/2026,,,,,,,
10942,286,22,4031,706,153,4/19/2026,,,,,,,
10943,820,23,3196,668,114,3/31/2026,,,,,,,
10944,888,10,1393,891,217,3/21/2026,,,,,,,
10945,404,25,3194,510,405,3/14/2026,,,,,,,
10946,971,3,3853,599,191,3/21/2026,,,,,,,
10947,894,23,177,251,388,4/17/2026,,,,,,,
10948,926,4,2740,273,420,4/24/2026,,,,,,,
10949,589,24,2127,734,306,4/23/2026,,,,,,,
10950,784,6,2361,701,137,2/15/2026,,,,,,,
10951,201,4,1812,294,329,3/12/2026,,,,,,,
10952,124,9,2005,548,472,3/1/2026,,,,,,,
10953,389,25,4220,109,460,2/13/2026,,,,,,,
10954,536,10,1912,376,362,3/30/2026,,,,,,,
10955,201,25,1935,830,281,3/10/2026,,,,,,,
10956,211,3,3933,830,117,4/1/2026,,,,,,,
10957,667,30,1287,598,116,3/6/2026,,,,,,,
10958,350,30,1001,617,170,5/11/2026,,,,,,,
10959,818,8,1664,967,192,3/26/2026,,,,,,,
10960,517,29,1383,591,209,4/11/2026,,,,,,,
10961,384,25,4165,252,371,5/3/2026,,,,,,,
10962,687,22,120,238,473,3/20/2026,,,,,,,
10963,46,1,1741,709,308,3/2/2026,,,,,,,
10964,542,26,1209,277,176,4/18/2026,,,,,,,
10965,126,22,3829,636,100,4/6/2026,,,,,,,
10966,339,9,438,806,176,4/27/2026,,,,,,,
10967,170,6,1683,775,175,5/11/2026,,,,,,,
10968,830,27,1095,277,443,3/1/2026,,,,,,,
10969,573,4,491,722,417,3/17/2026,,,,,,,
10970,334,11,4868,441,86,4/26/2026,,,,,,,
10971,565,26,2901,859,218,3/24/2026,,,,,,,
10972,47,12,4944,174,410,4/20/2026,,,,,,,
10973,375,28,4480,791,198,3/13/2026,,,,,,,
10974,435,20,2659,421,66,2/14/2026,,,,,,,
10975,897,18,1877,582,403,3/13/2026,,,,,,,
10976,194,14,1360,315,194,3/11/2026,,,,,,,
10977,800,5,2717,909,52,4/26/2026,,,,,,,
10978,526,10,4718,453,309,3/16/2026,,,,,,,
10979,734,4,2699,347,359,2/11/2026,,,,,,,
10980,595,22,4954,922,169,3/23/2026,,,,,,,
10981,815,29,2683,993,111,4/17/2026,,,,,,,
10982,174,24,293,719,181,2/17/2026,,,,,,,
10983,840,26,962,348,134,3/8/2026,,,,,,,
10984,718,15,3119,659,300,4/10/2026,,,,,,,
10985,848,23,1521,629,466,4/24/2026,,,,,,,
10986,191,28,485,209,488,3/9/2026,,,,,,,
10987,659,2,2698,682,265,2/28/2026,,,,,,,
10988,938,4,1017,803,117,3/25/2026,,,,,,,
10989,703,20,3064,987,81,4/27/2026,,,,,,,
10990,64,13,513,819,356,3/24/2026,,,,,,,
10991,766,3,791,178,175,3/7/2026,,,,,,,
10992,889,13,396,878,398,2/15/2026,,,,,,,
10993,153,14,4649,448,94,4/10/2026,,,,,,,
10994,492,13,792,297,340,3/28/2026,,,,,,,
10995,226,7,4959,919,219,3/6/2026,,,,,,,
10996,156,10,3741,253,293,4/28/2026,,,,,,,
10997,839,17,4335,524,169,3/27/2026,,,,,,,
10998,327,29,893,825,119,4/2/2026,,,,,,,
10999,525,20,1364,919,417,3/24/2026,,,,,,,
11000,404,6,630,472,395,4/2/2026,,,,,,,
11001,691,5,4735,261,397,3/23/2026,,,,,,,
11002,799,24,2269,976,448,5/5/2026,,,,,,,
11003,471,2,2536,169,245,5/6/2026,,,,,,,
11004,606,25,1911,965,110,3/24/2026,,,,,,,
11005,285,18,3946,540,485,2/16/2026,,,,,,,
11006,185,21,3518,560,147,3/11/2026,,,,,,,
11007,1000,4,2756,517,109,4/3/2026,,,,,,,
11008,756,4,3455,855,415,5/2/2026,,,,,,,
11009,515,19,563,350,86,3/21/2026,,,,,,,
11010,920,2,4694,173,310,5/7/2026,,,,,,,
11011,506,23,2155,322,395,4/26/2026,,,,,,,
11012,691,3,4064,875,64,3/5/2026,,,,,,,
11013,46,29,2273,261,131,4/10/2026,,,,,,,
11014,457,20,4490,725,278,3/14/2026,,,,,,,
11015,232,23,3037,706,310,5/7/2026,,,,,,,
11016,835,28,2403,137,444,5/2/2026,,,,,,,
11017,620,27,2871,352,305,2/25/2026,,,,,,,
11018,209,28,3997,175,290,2/23/2026,,,,,,,
11019,927,2,2937,331,472,2/22/2026,,,,,,,
11020,147,8,1644,978,125,3/21/2026,,,,,,,
11021,391,22,1329,572,88,4/14/2026,,,,,,,
11022,248,7,1896,471,108,4/15/2026,,,,,,,
11023,985,8,3650,739,417,2/14/2026,,,,,,,
11024,721,27,3131,639,147,5/7/2026,,,,,,,
11025,924,10,1805,476,424,3/27/2026,,,,,,,
11026,563,7,1371,295,465,4/29/2026,,,,,,,
11027,162,8,2844,936,289,3/17/2026,,,,,,,
11028,14,28,4292,999,482,2/19/2026,,,,,,,
11029,636,21,1013,969,383,5/2/2026,,,,,,,
11030,426,19,2291,192,335,3/27/2026,,,,,,,
11031,661,12,2637,886,275,5/7/2026,,,,,,,
11032,773,8,1284,842,81,2/15/2026,,,,,,,
11033,980,24,2974,995,326,4/10/2026,,,,,,,
11034,884,12,3343,528,83,3/31/2026,,,,,,,
11035,37,29,1329,239,241,2/22/2026,,,,,,,
