PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Date,Actual_Date,Quantity,PO_Status,,,,,,
19711,147,257,4/17/2025,4/29/2025,4/29/2025,3713,Open,,,,,,
19712,148,72,10/15/2025,10/22/2025,10/26/2025,3164,Delayed,,,,,,
19713,199,109,1/16/2025,1/24/2025,1/29/2025,1921,Closed,,,,,,
19714,77,559,7/25/2024,8/11/2024,8/9/2024,3117,Open,,,,,,
19715,52,337,12/17/2024,12/30/2024,12/30/2024,160,Closed,,,,,,
19716,120,203,3/3/2025,3/17/2025,3/23/2025,4632,Delayed,,,,,,
19717,81,285,12/19/2025,12/24/2025,12/29/2025,3167,Open,,,,,,
19718,2,841,5/12/2025,5/15/2025,5/15/2025,2570,Open,,,,,,
19719,159,936,4/12/2025,4/21/2025,4/21/2025,1500,Delayed,,,,,,
19720,137,328,8/30/2025,9/2/2025,8/31/2025,2655,Delayed,,,,,,
19721,95,538,11/22/2024,12/10/2024,12/15/2024,2649,Delayed,,,,,,
19722,153,1,11/20/2025,12/5/2025,12/10/2025,3298,Open,,,,,,
19723,159,484,5/12/2025,5/26/2025,5/30/2025,2708,Open,,,,,,
19724,136,851,3/20/2024,3/29/2024,4/3/2024,1089,Delayed,,,,,,
19725,180,373,10/14/2025,10/31/2025,11/1/2025,4953,Open,,,,,,
19726,75,716,10/25/2025,11/1/2025,11/6/2025,1309,Delayed,,,,,,
19727,10,569,10/28/2024,11/12/2024,11/10/2024,4932,Open,,,,,,
19728,173,760,6/27/2024,7/5/2024,7/7/2024,3395,Delayed,,,,,,
19729,39,829,8/3/2025,8/12/2025,8/10/2025,3301,Open,,,,,,
19730,113,764,5/15/2024,5/21/2024,5/21/2024,1450,Open,,,,,,
19731,140,390,1/19/2025,2/7/2025,2/11/2025,4434,Delayed,,,,,,
19732,72,480,12/6/2025,12/14/2025,12/16/2025,630,Delayed,,,,,,
19733,103,687,2/11/2024,2/16/2024,2/16/2024,3914,Open,,,,,,
19734,71,692,2/10/2024,2/24/2024,2/26/2024,1858,Open,,,,,,
19735,82,181,12/25/2024,1/11/2025,1/14/2025,307,Closed,,,,,,
19736,165,810,2/15/2025,2/26/2025,3/3/2025,1345,Closed,,,,,,
19737,131,285,7/12/2025,7/19/2025,7/25/2025,306,Closed,,,,,,
19738,101,930,8/28/2025,9/7/2025,9/5/2025,2508,Closed,,,,,,
19739,131,266,7/16/2025,8/5/2025,8/6/2025,1433,Delayed,,,,,,
19740,10,33,10/22/2024,11/5/2024,11/11/2024,2843,Delayed,,,,,,
19741,76,327,9/11/2025,9/16/2025,9/21/2025,4141,Open,,,,,,
19742,122,753,9/17/2024,10/1/2024,10/7/2024,3759,Delayed,,,,,,
19743,155,464,11/22/2025,11/29/2025,11/29/2025,137,Delayed,,,,,,
19744,116,316,4/21/2024,5/3/2024,5/5/2024,2442,Delayed,,,,,,
19745,196,812,10/16/2025,10/24/2025,10/24/2025,625,Open,,,,,,
19746,169,565,1/15/2024,1/26/2024,1/25/2024,4178,Delayed,,,,,,
19747,86,981,11/16/2024,11/29/2024,11/30/2024,700,Closed,,,,,,
19748,58,239,10/30/2025,11/3/2025,11/4/2025,978,Open,,,,,,
19749,175,723,6/23/2025,7/2/2025,7/8/2025,3501,Open,,,,,,
19750,60,565,9/14/2025,9/25/2025,9/29/2025,4111,Closed,,,,,,
19751,56,453,9/3/2024,9/11/2024,9/14/2024,4860,Open,,,,,,
19752,111,507,4/9/2025,4/28/2025,5/4/2025,2879,Open,,,,,,
19753,183,804,7/17/2025,7/27/2025,7/27/2025,764,Closed,,,,,,
19754,25,619,1/21/2025,2/10/2025,2/8/2025,4541,Open,,,,,,
19755,8,845,5/7/2024,5/21/2024,5/20/2024,3314,Delayed,,,,,,
19756,144,421,3/19/2025,3/25/2025,3/26/2025,3246,Open,,,,,,
19757,138,101,8/31/2024,9/3/2024,9/6/2024,895,Open,,,,,,
19758,56,485,8/29/2024,9/10/2024,9/10/2024,1382,Delayed,,,,,,
19759,127,109,6/6/2024,6/16/2024,6/17/2024,1423,Delayed,,,,,,
19760,46,230,2/1/2024,2/20/2024,2/24/2024,738,Open,,,,,,
19761,8,630,3/15/2024,3/23/2024,3/29/2024,845,Delayed,,,,,,
19762,160,943,5/10/2025,5/23/2025,5/23/2025,3584,Delayed,,,,,,
19763,22,410,10/16/2024,10/30/2024,11/2/2024,3621,Closed,,,,,,
19764,110,749,10/15/2025,11/4/2025,11/9/2025,3695,Open,,,,,,
19765,180,32,4/13/2025,4/25/2025,4/26/2025,4359,Closed,,,,,,
19766,64,954,1/29/2024,2/14/2024,2/17/2024,3845,Open,,,,,,
19767,57,43,3/30/2024,4/19/2024,4/23/2024,3481,Closed,,,,,,
19768,129,49,5/4/2025,5/14/2025,5/18/2025,2046,Delayed,,,,,,
19769,7,813,4/10/2025,4/13/2025,4/13/2025,1478,Open,,,,,,
19770,152,918,7/5/2025,7/12/2025,7/17/2025,2538,Delayed,,,,,,
19771,15,792,7/27/2024,8/15/2024,8/15/2024,3323,Delayed,,,,,,
19772,125,192,2/19/2024,2/22/2024,2/25/2024,1271,Open,,,,,,
19773,86,14,7/10/2025,7/29/2025,7/28/2025,220,Delayed,,,,,,
19774,5,473,7/12/2024,7/16/2024,7/15/2024,2553,Closed,,,,,,
19775,19,700,10/2/2025,10/7/2025,10/11/2025,4679,Delayed,,,,,,
19776,164,170,10/10/2024,10/21/2024,10/23/2024,2580,Open,,,,,,
19777,109,387,1/19/2024,1/25/2024,1/28/2024,1171,Delayed,,,,,,
19778,74,254,9/3/2024,9/8/2024,9/13/2024,4570,Delayed,,,,,,
19779,85,241,6/2/2025,6/12/2025,6/14/2025,4662,Open,,,,,,
19780,128,228,6/16/2025,7/6/2025,7/8/2025,4157,Closed,,,,,,
19781,112,742,4/20/2024,4/29/2024,4/30/2024,1364,Delayed,,,,,,
19782,190,967,2/8/2024,2/20/2024,2/25/2024,2046,Open,,,,,,
19783,93,85,11/15/2025,11/22/2025,11/25/2025,501,Closed,,,,,,
19784,13,106,6/28/2025,7/8/2025,7/14/2025,424,Open,,,,,,
19785,102,190,7/26/2024,7/30/2024,7/30/2024,3071,Open,,,,,,
19786,148,399,9/22/2025,10/5/2025,10/4/2025,4512,Open,,,,,,
19787,69,127,12/30/2025,1/4/2026,1/9/2026,3152,Open,,,,,,
19788,139,525,4/10/2024,4/23/2024,4/21/2024,2633,Closed,,,,,,
19789,58,931,1/8/2025,1/17/2025,1/22/2025,2523,Open,,,,,,
19790,31,112,12/7/2025,12/15/2025,12/17/2025,3186,Open,,,,,,
19791,93,482,12/22/2025,1/9/2026,1/12/2026,2468,Delayed,,,,,,
19792,122,63,11/4/2025,11/10/2025,11/8/2025,3418,Delayed,,,,,,
19793,138,184,7/22/2025,8/3/2025,8/8/2025,4322,Delayed,,,,,,
19794,37,701,11/1/2024,11/10/2024,11/15/2024,4737,Delayed,,,,,,
19795,109,350,8/13/2025,8/29/2025,9/4/2025,1828,Delayed,,,,,,
19796,83,976,4/24/2024,5/13/2024,5/16/2024,4993,Closed,,,,,,
19797,190,403,7/11/2025,7/17/2025,7/18/2025,1302,Delayed,,,,,,
19798,168,672,8/20/2025,8/28/2025,9/1/2025,4173,Closed,,,,,,
19799,158,759,6/25/2025,7/13/2025,7/17/2025,3496,Delayed,,,,,,
19800,112,597,10/20/2024,10/24/2024,10/30/2024,2424,Closed,,,,,,
19801,172,238,3/28/2025,4/9/2025,4/8/2025,3359,Open,,,,,,
19802,10,655,9/16/2025,9/23/2025,9/25/2025,391,Closed,,,,,,
19803,6,775,4/24/2024,5/4/2024,5/3/2024,4637,Closed,,,,,,
19804,198,91,11/29/2024,12/17/2024,12/16/2024,2271,Open,,,,,,
19805,19,238,2/27/2024,3/11/2024,3/11/2024,413,Closed,,,,,,
19806,79,929,11/28/2024,12/16/2024,12/17/2024,3785,Delayed,,,,,,
19807,198,773,10/25/2024,11/12/2024,11/11/2024,4054,Closed,,,,,,
19808,79,208,7/1/2024,7/4/2024,7/3/2024,1900,Closed,,,,,,
19809,79,436,8/2/2024,8/5/2024,8/7/2024,4698,Delayed,,,,,,
19810,17,919,3/11/2025,3/17/2025,3/23/2025,1140,Closed,,,,,,
19811,103,569,1/31/2025,2/18/2025,2/16/2025,1625,Delayed,,,,,,
19812,96,611,3/17/2025,3/21/2025,3/25/2025,4113,Open,,,,,,
19813,37,81,8/24/2025,9/8/2025,9/11/2025,155,Open,,,,,,
19814,8,200,12/13/2024,12/20/2024,12/19/2024,1717,Closed,,,,,,
19815,31,308,8/11/2025,8/18/2025,8/21/2025,4015,Delayed,,,,,,
19816,83,218,4/10/2025,4/16/2025,4/21/2025,2478,Delayed,,,,,,
19817,102,95,7/24/2024,8/2/2024,7/31/2024,2877,Open,,,,,,
19818,146,605,10/26/2025,11/7/2025,11/8/2025,4860,Closed,,,,,,
19819,33,755,2/15/2025,3/2/2025,3/5/2025,2186,Open,,,,,,
19820,37,877,7/21/2025,7/29/2025,7/31/2025,4519,Open,,,,,,
19821,103,423,10/17/2024,10/24/2024,10/26/2024,693,Closed,,,,,,
19822,75,424,4/8/2024,4/18/2024,4/20/2024,1486,Open,,,,,,
19823,6,580,9/23/2025,9/27/2025,9/28/2025,2001,Open,,,,,,
19824,157,229,3/26/2025,3/31/2025,3/31/2025,2775,Delayed,,,,,,
19825,196,855,8/26/2024,9/13/2024,9/13/2024,4358,Delayed,,,,,,
19826,168,790,7/5/2024,7/9/2024,7/11/2024,502,Closed,,,,,,
19827,62,402,7/28/2024,8/4/2024,8/4/2024,1920,Closed,,,,,,
19828,79,460,4/22/2025,5/5/2025,5/9/2025,4056,Open,,,,,,
19829,5,136,11/16/2024,11/22/2024,11/21/2024,2594,Closed,,,,,,
19830,200,855,1/17/2025,2/6/2025,2/6/2025,671,Open,,,,,,
19831,137,183,12/26/2025,1/12/2026,1/13/2026,4042,Delayed,,,,,,
19832,33,689,11/4/2024,11/20/2024,11/22/2024,4697,Open,,,,,,
19833,52,449,12/25/2024,12/28/2024,1/2/2025,3784,Delayed,,,,,,
19834,193,314,10/2/2025,10/16/2025,10/18/2025,4167,Open,,,,,,
19835,29,171,9/2/2024,9/10/2024,9/10/2024,977,Closed,,,,,,
19836,89,459,12/2/2025,12/14/2025,12/19/2025,688,Closed,,,,,,
19837,43,655,11/10/2025,11/30/2025,12/5/2025,850,Closed,,,,,,
19838,143,836,5/3/2024,5/12/2024,5/17/2024,1442,Delayed,,,,,,
19839,87,873,8/1/2025,8/15/2025,8/13/2025,4337,Open,,,,,,
19840,31,203,2/3/2025,2/16/2025,2/19/2025,723,Closed,,,,,,
19841,91,240,4/5/2025,4/10/2025,4/16/2025,2845,Delayed,,,,,,
19842,85,277,2/8/2024,2/19/2024,2/25/2024,2155,Closed,,,,,,
19843,87,116,8/31/2025,9/20/2025,9/25/2025,277,Delayed,,,,,,
19844,150,463,9/4/2025,9/9/2025,9/13/2025,1508,Closed,,,,,,
19845,107,82,3/13/2025,4/2/2025,4/7/2025,1148,Closed,,,,,,
19846,196,651,1/1/2024,1/11/2024,1/10/2024,1901,Open,,,,,,
19847,3,806,3/20/2024,4/8/2024,4/12/2024,1385,Closed,,,,,,
19848,167,504,10/25/2025,10/29/2025,11/3/2025,1381,Open,,,,,,
19849,136,796,11/29/2025,12/13/2025,12/18/2025,1829,Delayed,,,,,,
19850,121,192,12/17/2024,12/22/2024,12/21/2024,4897,Closed,,,,,,
19851,13,788,12/11/2025,12/25/2025,12/31/2025,3666,Closed,,,,,,
19852,191,90,1/29/2024,2/1/2024,2/3/2024,483,Open,,,,,,
19853,77,850,1/9/2024,1/29/2024,1/29/2024,3336,Open,,,,,,
19854,146,95,10/31/2024,11/8/2024,11/8/2024,1958,Open,,,,,,
19855,117,791,3/22/2024,4/3/2024,4/1/2024,3657,Open,,,,,,
19856,48,47,8/31/2024,9/16/2024,9/20/2024,611,Closed,,,,,,
19857,49,713,9/27/2025,10/10/2025,10/10/2025,4703,Closed,,,,,,
19858,65,725,8/1/2025,8/17/2025,8/16/2025,2895,Delayed,,,,,,
19859,190,344,11/28/2024,12/5/2024,12/9/2024,3539,Closed,,,,,,
19860,133,754,10/19/2025,10/28/2025,10/28/2025,3468,Open,,,,,,
19861,100,958,1/1/2024,1/11/2024,1/15/2024,4770,Open,,,,,,
19862,106,458,7/17/2024,7/20/2024,7/21/2024,2838,Delayed,,,,,,
19863,113,94,3/22/2025,3/29/2025,3/31/2025,609,Delayed,,,,,,
19864,123,509,8/2/2024,8/13/2024,8/16/2024,4601,Closed,,,,,,
19865,101,20,8/8/2024,8/18/2024,8/20/2024,3039,Open,,,,,,
19866,130,400,9/2/2025,9/21/2025,9/22/2025,4929,Closed,,,,,,
19867,92,999,8/8/2024,8/22/2024,8/28/2024,4952,Open,,,,,,
19868,72,827,9/7/2025,9/19/2025,9/17/2025,3708,Delayed,,,,,,
19869,184,808,5/27/2024,6/7/2024,6/7/2024,2550,Delayed,,,,,,
19870,169,825,9/16/2025,10/4/2025,10/2/2025,1454,Delayed,,,,,,
19871,105,914,5/23/2024,6/7/2024,6/8/2024,3185,Delayed,,,,,,
19872,156,650,12/27/2025,1/14/2026,1/15/2026,2192,Delayed,,,,,,
19873,114,154,5/30/2025,6/5/2025,6/5/2025,4814,Delayed,,,,,,
19874,169,40,8/6/2025,8/12/2025,8/13/2025,3001,Delayed,,,,,,
19875,154,765,2/16/2025,2/21/2025,2/20/2025,2534,Open,,,,,,
19876,192,72,8/5/2025,8/10/2025,8/10/2025,1200,Closed,,,,,,
19877,49,329,7/4/2025,7/13/2025,7/18/2025,299,Closed,,,,,,
19878,24,819,5/18/2024,5/29/2024,6/2/2024,3693,Delayed,,,,,,
19879,64,533,9/23/2025,10/7/2025,10/5/2025,755,Delayed,,,,,,
19880,120,263,3/26/2025,3/29/2025,4/4/2025,2885,Open,,,,,,
19881,200,319,1/6/2025,1/15/2025,1/21/2025,1839,Open,,,,,,
19882,169,62,5/26/2024,6/15/2024,6/19/2024,3338,Open,,,,,,
19883,30,882,2/27/2025,3/9/2025,3/10/2025,4108,Open,,,,,,
19884,98,987,6/20/2024,7/2/2024,7/6/2024,1052,Open,,,,,,
19885,69,836,1/9/2024,1/24/2024,1/29/2024,1589,Open,,,,,,
19886,127,977,9/23/2024,10/7/2024,10/11/2024,4154,Open,,,,,,
19887,170,386,9/10/2024,9/20/2024,9/20/2024,2570,Open,,,,,,
19888,15,618,2/8/2025,2/28/2025,3/3/2025,2124,Closed,,,,,,
19889,116,720,8/11/2025,8/14/2025,8/15/2025,4803,Delayed,,,,,,
19890,183,359,4/6/2024,4/25/2024,4/23/2024,3046,Open,,,,,,
19891,2,406,4/21/2024,5/11/2024,5/9/2024,2181,Delayed,,,,,,
19892,134,313,7/21/2024,7/25/2024,7/29/2024,4366,Delayed,,,,,,
19893,149,341,11/10/2025,11/27/2025,12/3/2025,2229,Delayed,,,,,,
19894,119,598,3/31/2024,4/17/2024,4/15/2024,2046,Open,,,,,,
19895,82,108,2/25/2024,3/12/2024,3/11/2024,3208,Open,,,,,,
19896,187,169,12/25/2025,1/12/2026,1/18/2026,2103,Closed,,,,,,
19897,72,228,1/18/2024,1/27/2024,2/1/2024,2309,Closed,,,,,,
19898,38,956,1/9/2024,1/25/2024,1/27/2024,3418,Closed,,,,,,
19899,136,282,4/16/2024,5/5/2024,5/5/2024,4056,Closed,,,,,,
19900,52,414,7/30/2024,8/3/2024,8/5/2024,1154,Closed,,,,,,
19901,81,873,6/28/2024,7/3/2024,7/1/2024,3490,Closed,,,,,,
19902,131,115,5/1/2024,5/4/2024,5/9/2024,3250,Closed,,,,,,
19903,98,131,3/22/2025,4/11/2025,4/17/2025,1323,Delayed,,,,,,
19904,54,88,12/20/2024,1/6/2025,1/7/2025,1684,Open,,,,,,
19905,52,471,12/19/2024,12/29/2024,12/30/2024,4205,Closed,,,,,,
19906,132,496,8/31/2024,9/9/2024,9/11/2024,1795,Open,,,,,,
19907,166,785,6/11/2025,6/19/2025,6/20/2025,3830,Open,,,,,,
19908,125,997,8/20/2025,8/27/2025,8/28/2025,3555,Open,,,,,,
19909,34,381,2/22/2024,3/2/2024,3/6/2024,2100,Closed,,,,,,
19910,125,112,9/8/2025,9/19/2025,9/17/2025,2877,Closed,,,,,,
19911,134,261,5/16/2024,5/29/2024,5/29/2024,514,Delayed,,,,,,
19912,42,449,1/2/2025,1/17/2025,1/20/2025,1849,Closed,,,,,,
19913,187,822,1/14/2025,1/27/2025,1/28/2025,4147,Delayed,,,,,,
19914,145,544,6/8/2025,6/12/2025,6/17/2025,959,Delayed,,,,,,
19915,174,554,1/30/2025,2/7/2025,2/7/2025,4777,Closed,,,,,,
19916,157,254,4/7/2024,4/13/2024,4/11/2024,1936,Delayed,,,,,,
19917,16,690,11/27/2025,12/5/2025,12/7/2025,3232,Closed,,,,,,
19918,155,317,1/31/2024,2/17/2024,2/18/2024,2945,Delayed,,,,,,
19919,93,538,8/9/2024,8/19/2024,8/22/2024,3958,Open,,,,,,
19920,153,401,6/24/2024,7/12/2024,7/16/2024,731,Closed,,,,,,
19921,180,318,10/24/2025,11/12/2025,11/10/2025,777,Closed,,,,,,
19922,59,856,6/4/2025,6/20/2025,6/18/2025,4883,Open,,,,,,
19923,198,290,1/28/2025,2/12/2025,2/10/2025,3871,Delayed,,,,,,
19924,161,530,3/5/2024,3/17/2024,3/20/2024,1144,Open,,,,,,
19925,10,894,7/28/2024,8/1/2024,8/2/2024,4205,Delayed,,,,,,
19926,149,243,7/21/2025,7/31/2025,8/3/2025,2393,Closed,,,,,,
19927,107,386,6/7/2025,6/21/2025,6/24/2025,178,Closed,,,,,,
19928,151,587,10/20/2025,10/31/2025,10/30/2025,2075,Delayed,,,,,,
19929,180,449,10/14/2024,11/1/2024,10/30/2024,1503,Closed,,,,,,
19930,179,364,10/15/2025,10/21/2025,10/23/2025,689,Open,,,,,,
19931,177,226,6/23/2025,6/26/2025,6/29/2025,2089,Open,,,,,,
19932,52,950,3/30/2025,4/18/2025,4/22/2025,452,Closed,,,,,,
19933,75,386,3/21/2024,4/5/2024,4/3/2024,1913,Open,,,,,,
19934,194,777,7/11/2025,7/22/2025,7/27/2025,4494,Delayed,,,,,,
19935,166,99,11/5/2025,11/11/2025,11/17/2025,3344,Delayed,,,,,,
19936,191,484,8/21/2024,8/25/2024,8/27/2024,2291,Closed,,,,,,
19937,190,528,11/13/2025,11/27/2025,11/26/2025,1953,Open,,,,,,
19938,64,976,6/25/2024,7/9/2024,7/8/2024,2091,Open,,,,,,
19939,151,644,10/23/2025,11/10/2025,11/14/2025,1413,Open,,,,,,
19940,118,61,2/13/2024,2/16/2024,2/19/2024,4715,Closed,,,,,,
19941,71,584,1/10/2025,1/29/2025,1/30/2025,2326,Delayed,,,,,,
19942,84,576,6/27/2024,7/10/2024,7/16/2024,177,Delayed,,,,,,
19943,21,703,5/8/2024,5/24/2024,5/25/2024,3770,Delayed,,,,,,
19944,199,812,11/18/2024,12/4/2024,12/2/2024,1944,Closed,,,,,,
19945,199,48,4/5/2025,4/24/2025,4/28/2025,1580,Delayed,,,,,,
19946,23,676,5/17/2024,5/31/2024,6/4/2024,4013,Open,,,,,,
19947,139,421,8/12/2024,8/27/2024,8/26/2024,1734,Closed,,,,,,
19948,147,884,8/7/2025,8/27/2025,8/29/2025,745,Open,,,,,,
19949,198,168,2/22/2024,3/5/2024,3/3/2024,2515,Open,,,,,,
19950,180,20,11/23/2025,12/12/2025,12/18/2025,3201,Closed,,,,,,
19951,10,262,4/2/2024,4/18/2024,4/22/2024,288,Open,,,,,,
19952,133,868,8/25/2024,9/12/2024,9/11/2024,644,Open,,,,,,
19953,55,688,7/30/2025,8/2/2025,8/1/2025,1248,Open,,,,,,
19954,152,249,11/12/2025,11/29/2025,12/5/2025,905,Delayed,,,,,,
19955,195,291,8/14/2025,8/21/2025,8/22/2025,2140,Delayed,,,,,,
19956,176,690,3/15/2024,3/20/2024,3/23/2024,3856,Delayed,,,,,,
19957,200,763,4/3/2024,4/22/2024,4/25/2024,1248,Delayed,,,,,,
19958,74,712,1/3/2025,1/14/2025,1/17/2025,623,Closed,,,,,,
19959,173,993,9/7/2024,9/20/2024,9/24/2024,3849,Delayed,,,,,,
19960,128,773,4/11/2025,4/15/2025,4/15/2025,4139,Closed,,,,,,
19961,185,135,3/11/2025,3/19/2025,3/18/2025,1847,Closed,,,,,,
19962,48,295,11/9/2025,11/19/2025,11/20/2025,4945,Closed,,,,,,
19963,54,398,11/21/2024,12/9/2024,12/14/2024,4913,Open,,,,,,
19964,76,713,4/22/2025,4/26/2025,5/2/2025,245,Delayed,,,,,,
19965,39,617,9/6/2025,9/13/2025,9/12/2025,3421,Open,,,,,,
19966,125,281,8/30/2024,9/12/2024,9/15/2024,461,Open,,,,,,
19967,141,848,2/10/2024,3/1/2024,3/4/2024,1300,Open,,,,,,
19968,45,648,6/26/2025,7/14/2025,7/20/2025,2946,Delayed,,,,,,
19969,69,168,5/1/2025,5/12/2025,5/11/2025,2250,Open,,,,,,
19970,73,762,8/18/2024,8/25/2024,8/29/2024,1975,Delayed,,,,,,
19971,85,197,6/26/2025,7/12/2025,7/16/2025,4216,Open,,,,,,
19972,141,224,9/7/2025,9/25/2025,9/30/2025,3532,Closed,,,,,,
19973,196,985,3/28/2024,4/8/2024,4/13/2024,4323,Delayed,,,,,,
19974,27,262,5/18/2024,5/31/2024,5/29/2024,1156,Delayed,,,,,,
19975,189,765,3/19/2025,3/30/2025,4/4/2025,3636,Closed,,,,,,
19976,161,301,7/17/2025,7/20/2025,7/20/2025,2432,Delayed,,,,,,
19977,12,405,10/24/2025,10/31/2025,10/30/2025,1771,Delayed,,,,,,
19978,124,188,11/16/2024,11/25/2024,11/24/2024,3699,Open,,,,,,
19979,36,132,3/14/2024,3/31/2024,3/30/2024,1299,Closed,,,,,,
19980,189,757,6/8/2025,6/13/2025,6/18/2025,1170,Open,,,,,,
19981,34,72,5/5/2024,5/23/2024,5/25/2024,1860,Delayed,,,,,,
19982,104,805,10/11/2024,10/19/2024,10/18/2024,1288,Closed,,,,,,
19983,72,551,10/31/2025,11/19/2025,11/18/2025,248,Delayed,,,,,,
19984,19,190,4/1/2024,4/5/2024,4/10/2024,1463,Open,,,,,,
19985,174,800,11/14/2024,11/26/2024,12/2/2024,3187,Delayed,,,,,,
19986,117,674,12/16/2025,1/3/2026,1/7/2026,759,Delayed,,,,,,
19987,99,886,10/10/2025,10/17/2025,10/23/2025,1946,Delayed,,,,,,
19988,159,106,6/14/2025,7/2/2025,7/4/2025,3002,Delayed,,,,,,
19989,7,950,6/11/2025,7/1/2025,7/2/2025,1604,Closed,,,,,,
19990,42,289,12/4/2024,12/13/2024,12/15/2024,4131,Closed,,,,,,
19991,81,277,7/4/2025,7/9/2025,7/7/2025,3895,Closed,,,,,,
19992,21,305,10/18/2025,10/22/2025,10/22/2025,4323,Delayed,,,,,,
19993,2,334,5/11/2024,5/29/2024,5/31/2024,2894,Open,,,,,,
19994,163,87,2/21/2024,3/7/2024,3/13/2024,506,Open,,,,,,
19995,22,659,4/17/2024,4/30/2024,4/30/2024,3657,Open,,,,,,
19996,183,940,5/10/2025,5/30/2025,6/2/2025,3747,Delayed,,,,,,
19997,171,894,5/13/2024,5/19/2024,5/22/2024,1297,Open,,,,,,
19998,116,792,9/1/2025,9/6/2025,9/7/2025,1512,Open,,,,,,
19999,162,190,3/15/2024,3/27/2024,3/29/2024,3589,Closed,,,,,,
20000,103,546,11/22/2025,12/3/2025,12/8/2025,1329,Closed,,,,,,
20001,113,176,4/25/2025,5/14/2025,5/12/2025,236,Closed,,,,,,
20002,93,162,12/17/2024,12/24/2024,12/28/2024,3155,Closed,,,,,,
20003,11,612,11/5/2024,11/16/2024,11/17/2024,4141,Open,,,,,,
20004,99,864,3/11/2024,3/29/2024,3/28/2024,3231,Open,,,,,,
20005,140,500,12/24/2025,1/2/2026,1/2/2026,249,Closed,,,,,,
20006,129,760,8/24/2025,9/2/2025,8/31/2025,2978,Delayed,,,,,,
20007,163,150,5/25/2024,5/30/2024,5/31/2024,3945,Delayed,,,,,,
20008,100,653,8/17/2024,8/24/2024,8/29/2024,3541,Closed,,,,,,
20009,41,726,7/22/2025,8/7/2025,8/7/2025,4489,Open,,,,,,
20010,119,88,4/11/2025,4/30/2025,5/5/2025,4365,Closed,,,,,,
20011,38,62,10/17/2024,10/25/2024,10/23/2024,545,Delayed,,,,,,
20012,134,481,7/4/2024,7/17/2024,7/22/2024,1232,Open,,,,,,
20013,109,123,1/16/2025,1/21/2025,1/19/2025,1196,Closed,,,,,,
20014,127,405,3/20/2025,4/1/2025,4/7/2025,299,Delayed,,,,,,
20015,7,424,8/21/2024,9/9/2024,9/8/2024,947,Open,,,,,,
20016,34,263,7/6/2024,7/26/2024,7/27/2024,4850,Closed,,,,,,
20017,111,813,4/15/2025,4/23/2025,4/29/2025,1945,Delayed,,,,,,
20018,164,454,6/2/2024,6/6/2024,6/12/2024,1769,Delayed,,,,,,
20019,1,782,1/18/2025,1/28/2025,1/30/2025,1386,Closed,,,,,,
20020,32,95,8/24/2025,9/6/2025,9/12/2025,175,Closed,,,,,,
20021,53,81,6/22/2025,7/9/2025,7/9/2025,2453,Closed,,,,,,
20022,139,940,1/26/2025,2/4/2025,2/7/2025,2890,Delayed,,,,,,
20023,167,139,7/7/2024,7/24/2024,7/22/2024,1783,Closed,,,,,,
20024,142,731,10/20/2025,11/4/2025,11/4/2025,3006,Closed,,,,,,
20025,32,610,2/20/2024,3/5/2024,3/11/2024,3514,Open,,,,,,
20026,42,612,9/19/2024,10/1/2024,9/30/2024,1257,Closed,,,,,,
20027,67,334,9/27/2025,10/1/2025,10/1/2025,4159,Closed,,,,,,
20028,155,678,4/16/2024,4/21/2024,4/19/2024,1694,Closed,,,,,,
20029,13,448,6/28/2025,7/9/2025,7/7/2025,3787,Closed,,,,,,
20030,112,964,9/14/2024,9/27/2024,9/30/2024,3773,Closed,,,,,,
20031,101,32,10/25/2024,11/6/2024,11/6/2024,1492,Delayed,,,,,,
20032,73,257,12/18/2025,1/6/2026,1/12/2026,3525,Delayed,,,,,,
20033,144,457,4/8/2025,4/14/2025,4/15/2025,1476,Open,,,,,,
20034,92,380,3/17/2024,4/1/2024,4/5/2024,4866,Closed,,,,,,
20035,82,661,8/17/2025,8/27/2025,9/2/2025,4852,Closed,,,,,,
20036,24,128,12/2/2025,12/7/2025,12/13/2025,547,Closed,,,,,,
20037,161,920,5/30/2024,6/14/2024,6/20/2024,168,Delayed,,,,,,
20038,73,395,1/16/2025,1/19/2025,1/24/2025,1575,Delayed,,,,,,
20039,132,192,7/25/2025,8/7/2025,8/12/2025,2986,Delayed,,,,,,
20040,72,210,8/20/2024,9/9/2024,9/14/2024,576,Closed,,,,,,
20041,166,479,2/18/2024,2/21/2024,2/20/2024,4966,Closed,,,,,,
20042,71,214,3/1/2024,3/20/2024,3/21/2024,913,Closed,,,,,,
20043,112,4,5/21/2025,5/28/2025,5/28/2025,3000,Open,,,,,,
20044,34,415,4/20/2025,5/9/2025,5/8/2025,3370,Closed,,,,,,
20045,159,562,11/26/2024,12/6/2024,12/12/2024,1848,Delayed,,,,,,
20046,72,284,8/16/2024,8/19/2024,8/20/2024,4569,Closed,,,,,,
20047,38,569,1/8/2024,1/13/2024,1/17/2024,4386,Open,,,,,,
20048,196,229,9/17/2025,9/26/2025,9/29/2025,3896,Open,,,,,,
20049,14,488,2/23/2024,3/6/2024,3/12/2024,1874,Open,,,,,,
20050,138,576,9/10/2025,9/22/2025,9/22/2025,4033,Delayed,,,,,,
20051,122,558,2/19/2025,2/26/2025,2/27/2025,2772,Closed,,,,,,
